[
  [2830.00,40.00],
  [2801.00,2262.00],
  [2800.00,2299.00],
  [2800.00,2337.00],
  [2801.00,2376.00],
  [2800.00,2414.00],
  [2760.00,2066.00],
  [2760.00,2105.00],
  [2761.00,2144.00],
  [2761.00,2184.00],
  [2763.00,2222.00],
  [2760.00,2259.00],
  [2761.00,2297.00],
  [2760.00,2338.00],
  [2761.00,2372.00],
  [2800.00,2411.00],
  [2800.00,2491.00],
  [2772.00,2512.00],
  [2732.00,2491.00],
  [2788.00,2167.00],
  [2762.00,2676.00],
  [2732.00,2618.00],
  [2761.00,2903.00],
  [2761.00,2983.00],
  [2799.00,3041.00],
  [2800.00,3083.00],
  [2799.00,3117.00],
  [2799.00,3085.00],
  [2799.00,3195.00],
  [2798.00,3234.00],
  [2799.00,3274.00],
  [2798.00,3312.00],
  [2798.00,3350.00],
  [2797.00,3389.00],
  [2799.00,3427.00],
  [2800.00,3464.00],
  [2864.00,3474.00],
  [2865.00,3515.00],
  [2798.00,3563.00],
  [2798.00,3796.00],
  [2797.00,3794.00],
  [2698.00,39.00],
  [2697.00,116.00],
  [2716.00,191.00],
  [2696.00,540.00],
  [2704.00,1437.00],
  [2704.00,1583.00],
  [2703.00,1680.00],
  [2694.00,2221.00],
  [2704.00,2317.00],
  [2714.00,2345.00],
  [2733.00,2374.00],
  [2720.00,3100.00],
  [2721.00,3147.00],
  [2752.00,3198.00],
  [2712.00,3194.00],
  [2683.00,3196.00],
  [2642.00,3195.00],
  [2763.00,3292.00],
  [2761.00,3332.00],
  [2761.00,3369.00],
  [2760.00,3409.00],
  [2732.00,3467.00],
  [2701.00,3621.00],
  [2699.00,3852.00],
  [2781.00,3940.00],
  [2701.00,3940.00],
  [2623.00,3945.00],
  [2621.00,-5.00],
  [2744.00,18.00],
  [2649.00,25.00],
  [2609.00,48.00],
  [2659.00,94.00],
  [2658.00,134.00],
  [2659.00,171.00],
  [2658.00,208.00],
  [2657.00,248.00],
  [2660.00,285.00],
  [2659.00,325.00],
  [2659.00,368.00],
  [2545.00,92.00],
  [2543.00,131.00],
  [2543.00,170.00],
  [2541.00,212.00],
  [2538.00,248.00],
  [2544.00,288.00],
  [2541.00,246.00],
  [2541.00,362.00],
  [2571.00,270.00],
  [2571.00,325.00],
  [2485.00,36.00],
  [2524.00,54.00],
  [2494.00,249.00],
  [2590.00,393.00],
  [2641.00,411.00],
  [2659.00,441.00],
  [2660.00,500.00],
  [2660.00,538.00],
  [2658.00,577.00],
  [2659.00,618.00],
  [2660.00,656.00],
  [2661.00,701.00],
  [2658.00,733.00],
  [2659.00,772.00],
  [2582.00,439.00],
  [2592.00,521.00],
  [2581.00,770.00],
  [2543.00,497.00],
  [2542.00,536.00],
  [2543.00,579.00],
  [2542.00,615.00],
  [2542.00,657.00],
  [2543.00,691.00],
  [2543.00,734.00],
  [2541.00,771.00],
  [2542.00,808.00],
  [2543.00,847.00],
  [2540.00,877.00],
  [2617.00,847.00],
  [2620.00,916.00],
  [2570.00,1004.00],
  [2529.00,1003.00],
  [2656.00,1042.00],
  [2658.00,1082.00],
  [2656.00,1118.00],
  [2657.00,1159.00],
  [2656.00,1200.00],
  [2657.00,1236.00],
  [2657.00,1272.00],
  [2657.00,1314.00],
  [2616.00,1137.00],
  [2617.00,1195.00],
  [2624.00,1273.00],
  [2598.00,1314.00],
  [2558.00,1214.00],
  [2542.00,1040.00],
  [2540.00,1079.00],
  [2541.00,1121.00],
  [2540.00,1156.00],
  [2539.00,1195.00],
  [2539.00,1231.00],
  [2540.00,1272.00],
  [2540.00,1311.00],
  [2501.00,1342.00],
  [2540.00,1358.00],
  [2540.00,1398.00],
  [2512.00,1436.00],
  [2628.00,1435.00],
  [2643.00,1484.00],
  [2667.00,1524.00],
  [2666.00,1560.00],
  [2665.00,1601.00],
  [2667.00,1640.00],
  [2665.00,1679.00],
  [2665.00,1728.00],
  [2666.00,1755.00],
  [2666.00,1794.00],
  [2665.00,1836.00],
  [2667.00,1873.00],
  [2646.00,1486.00],
  [2617.00,1525.00],
  [2628.00,1715.00],
  [2618.00,1756.00],
  [2548.00,1524.00],
  [2550.00,1561.00],
  [2552.00,1600.00],
  [2550.00,1640.00],
  [2550.00,1677.00],
  [2551.00,1717.00],
  [2551.00,1756.00],
  [2551.00,1798.00],
  [2549.00,1832.00],
  [2550.00,1874.00],
  [2579.00,1893.00],
  [2665.00,1935.00],
  [2647.00,1991.00],
  [2667.00,2025.00],
  [2667.00,2064.00],
  [2667.00,2104.00],
  [2665.00,2139.00],
  [2666.00,2178.00],
  [2665.00,2220.00],
  [2665.00,2254.00],
  [2548.00,2258.00],
  [2549.00,2218.00],
  [2549.00,2180.00],
  [2550.00,2141.00],
  [2549.00,2103.00],
  [2548.00,2064.00],
  [2548.00,2025.00],
  [2538.00,1987.00],
  [2590.00,2333.00],
  [2666.00,2328.00],
  [2667.00,2394.00],
  [2667.00,2432.00],
  [2666.00,2470.00],
  [2666.00,2508.00],
  [2665.00,2550.00],
  [2665.00,2586.00],
  [2666.00,2626.00],
  [2549.00,2393.00],
  [2548.00,2431.00],
  [2549.00,2473.00],
  [2548.00,2512.00],
  [2546.00,2548.00],
  [2550.00,2591.00],
  [2548.00,2627.00],
  [2687.00,2716.00],
  [2686.00,2868.00],
  [2647.00,2711.00],
  [2645.00,2866.00],
  [2643.00,2906.00],
  [2645.00,2984.00],
  [2604.00,2905.00],
  [2605.00,3109.00],
  [2605.00,3136.00],
  [2606.00,3290.00],
  [2606.00,3333.00],
  [2606.00,3368.00],
  [2604.00,3410.00],
  [2568.00,3037.00],
  [2568.00,3079.00],
  [2568.00,3119.00],
  [2567.00,3157.00],
  [2566.00,3195.00],
  [2567.00,3234.00],
  [2568.00,3274.00],
  [2566.00,3310.00],
  [2568.00,3350.00],
  [2566.00,3386.00],
  [2567.00,3428.00],
  [2568.00,3466.00],
  [2352.00,89.00],
  [2348.00,125.00],
  [2349.00,168.00],
  [2349.00,208.00],
  [2350.00,244.00],
  [2349.00,286.00],
  [2350.00,322.00],
  [2400.00,333.00],
  [2466.00,323.00],
  [2406.00,207.00],
  [2378.00,168.00],
  [2417.00,130.00],
  [2397.00,70.00],
  [2468.00,283.00],
  [2467.00,242.00],
  [2494.00,245.00],
  [2467.00,208.00],
  [2462.00,168.00],
  [2465.00,129.00],
  [2465.00,90.00],
  [2421.00,383.00],
  [2377.00,449.00],
  [2458.00,392.00],
  [2468.00,467.00],
  [2507.00,561.00],
  [2351.00,534.00],
  [2352.00,574.00],
  [2350.00,614.00],
  [2350.00,652.00],
  [2352.00,691.00],
  [2350.00,727.00],
  [2351.00,768.00],
  [2467.00,765.00],
  [2466.00,729.00],
  [2466.00,692.00],
  [2466.00,649.00],
  [2466.00,613.00],
  [2466.00,574.00],
  [2467.00,540.00],
  [2513.00,572.00],
  [2350.00,827.00],
  [2418.00,836.00],
  [2438.00,875.00],
  [2475.00,833.00],
  [2495.00,941.00],
  [2388.00,942.00],
  [2348.00,940.00],
  [2475.00,1008.00],
  [2466.00,1038.00],
  [2351.00,1040.00],
  [2350.00,1075.00],
  [2349.00,1114.00],
  [2347.00,1152.00],
  [2349.00,1192.00],
  [2349.00,1232.00],
  [2348.00,1270.00],
  [2348.00,1307.00],
  [2388.00,1209.00],
  [2408.00,1116.00],
  [2468.00,1310.00],
  [2466.00,1269.00],
  [2465.00,1232.00],
  [2484.00,1212.00],
  [2465.00,1190.00],
  [2465.00,1158.00],
  [2462.00,1112.00],
  [2466.00,1075.00],
  [2367.00,1354.00],
  [2380.00,1433.00],
  [2338.00,1452.00],
  [2415.00,1482.00],
  [2436.00,1431.00],
  [2425.00,1394.00],
  [2426.00,1358.00],
  [2465.00,1471.00],
  [2473.00,1373.00],
  [2321.00,1522.00],
  [2320.00,1557.00],
  [2320.00,1598.00],
  [2318.00,1638.00],
  [2320.00,1673.00],
  [2321.00,1717.00],
  [2322.00,1755.00],
  [2321.00,1794.00],
  [2321.00,1832.00],
  [2322.00,1872.00],
  [2349.00,1831.00],
  [2377.00,1870.00],
  [2378.00,1830.00],
  [2378.00,1789.00],
  [2378.00,1752.00],
  [2378.00,1714.00],
  [2377.00,1679.00],
  [2376.00,1637.00],
  [2378.00,1597.00],
  [2378.00,1558.00],
  [2380.00,1524.00],
  [2525.00,1880.00],
  [2493.00,1868.00],
  [2495.00,1830.00],
  [2493.00,1791.00],
  [2492.00,1753.00],
  [2493.00,1714.00],
  [2491.00,1676.00],
  [2492.00,1634.00],
  [2493.00,1601.00],
  [2494.00,1559.00],
  [2494.00,1349.00],
  [2378.00,2022.00],
  [2379.00,2059.00],
  [2377.00,2099.00],
  [2379.00,2137.00],
  [2377.00,2177.00],
  [2379.00,2218.00],
  [2379.00,2254.00],
  [2454.00,2041.00],
  [2474.00,1953.00],
  [2495.00,2288.00],
  [2493.00,2255.00],
  [2494.00,2218.00],
  [2491.00,2176.00],
  [2492.00,2138.00],
  [2493.00,2100.00],
  [2493.00,2061.00],
  [2495.00,2022.00],
  [2377.00,2388.00],
  [2378.00,2425.00],
  [2377.00,2468.00],
  [2376.00,2501.00],
  [2377.00,2547.00],
  [2379.00,2586.00],
  [2378.00,2624.00],
  [2378.00,2663.00],
  [2406.00,2428.00],
  [2437.00,2505.00],
  [2448.00,2624.00],
  [2495.00,2665.00],
  [2495.00,2623.00],
  [2495.00,2585.00],
  [2493.00,2547.00],
  [2493.00,2506.00],
  [2495.00,2468.00],
  [2494.00,2429.00],
  [2494.00,2391.00],
  [2379.00,2749.00],
  [2377.00,2786.00],
  [2377.00,2825.00],
  [2375.00,2865.00],
  [2378.00,2903.00],
  [2376.00,2943.00],
  [2377.00,2981.00],
  [2446.00,2769.00],
  [2436.00,2729.00],
  [2529.00,2979.00],
  [2515.00,3013.00],
  [2494.00,2982.00],
  [2491.00,2942.00],
  [2491.00,2902.00],
  [2492.00,2865.00],
  [2492.00,2825.00],
  [2493.00,2786.00],
  [2493.00,2748.00],
  [2531.00,2827.00],
  [2531.00,2787.00],
  [2530.00,2710.00],
  [2376.00,3057.00],
  [2376.00,3095.00],
  [2376.00,3136.00],
  [2378.00,3175.00],
  [2377.00,3212.00],
  [2377.00,3251.00],
  [2375.00,3288.00],
  [2377.00,3328.00],
  [2378.00,3368.00],
  [2376.00,3408.00],
  [2424.00,3426.00],
  [2454.00,3444.00],
  [2494.00,3403.00],
  [2495.00,3368.00],
  [2493.00,3326.00],
  [2492.00,3286.00],
  [2493.00,3248.00],
  [2493.00,3210.00],
  [2493.00,3170.00],
  [2492.00,3127.00],
  [2494.00,3095.00],
  [2495.00,3059.00],
  [2390.00,3550.00],
  [2385.00,3695.00],
  [2504.00,3813.00],
  [2268.00,3813.00],
  [2150.00,91.00],
  [2150.00,129.00],
  [2149.00,165.00],
  [2147.00,209.00],
  [2149.00,244.00],
  [2147.00,282.00],
  [2149.00,323.00],
  [2179.00,243.00],
  [2191.00,66.00],
  [2228.00,76.00],
  [2227.00,108.00],
  [2218.00,303.00],
  [2240.00,341.00],
  [2267.00,325.00],
  [2268.00,282.00],
  [2326.00,306.00],
  [2267.00,243.00],
  [2302.00,223.00],
  [2265.00,203.00],
  [2305.00,188.00],
  [2264.00,167.00],
  [2267.00,127.00],
  [2265.00,87.00],
  [2303.00,72.00],
  [2111.00,428.00],
  [2111.00,466.00],
  [2187.00,426.00],
  [2246.00,486.00],
  [2266.00,464.00],
  [2317.00,468.00],
  [2229.00,406.00],
  [2150.00,534.00],
  [2149.00,573.00],
  [2147.00,611.00],
  [2144.00,651.00],
  [2150.00,691.00],
  [2148.00,728.00],
  [2148.00,848.00],
  [2128.00,807.00],
  [2178.00,611.00],
  [2188.00,642.00],
  [2225.00,515.00],
  [2225.00,555.00],
  [2233.00,728.00],
  [2303.00,767.00],
  [2267.00,767.00],
  [2266.00,730.00],
  [2303.00,709.00],
  [2265.00,689.00],
  [2312.00,650.00],
  [2266.00,651.00],
  [2267.00,615.00],
  [2262.00,571.00],
  [2266.00,534.00],
  [2130.00,803.00],
  [2167.00,848.00],
  [2245.00,843.00],
  [2286.00,885.00],
  [2167.00,921.00],
  [2136.00,939.00],
  [2149.00,1031.00],
  [2148.00,1063.00],
  [2147.00,1107.00],
  [2149.00,1143.00],
  [2145.00,1183.00],
  [2146.00,1219.00],
  [2146.00,1261.00],
  [2148.00,1300.00],
  [2148.00,1333.00],
  [2146.00,1377.00],
  [2195.00,1378.00],
  [2193.00,1221.00],
  [2206.00,1181.00],
  [2186.00,1142.00],
  [2206.00,1106.00],
  [2224.00,1066.00],
  [2265.00,1375.00],
  [2265.00,1339.00],
  [2261.00,1296.00],
  [2263.00,1260.00],
  [2264.00,1220.00],
  [2291.00,1221.00],
  [2263.00,1182.00],
  [2281.00,1164.00],
  [2264.00,1143.00],
  [2263.00,1104.00],
  [2261.00,1065.00],
  [2261.00,1026.00],
  [2253.00,1463.00],
  [2173.00,1462.00],
  [2146.00,1520.00],
  [2145.00,1558.00],
  [2147.00,1597.00],
  [2146.00,1635.00],
  [2144.00,1677.00],
  [2147.00,1716.00],
  [2145.00,1753.00],
  [2144.00,1793.00],
  [2147.00,1831.00],
  [2146.00,1870.00],
  [2204.00,1868.00],
  [2206.00,1830.00],
  [2205.00,1789.00],
  [2206.00,1753.00],
  [2205.00,1714.00],
  [2202.00,1673.00],
  [2204.00,1635.00],
  [2204.00,1596.00],
  [2203.00,1557.00],
  [2203.00,1521.00],
  [2251.00,1813.00],
  [2240.00,1558.00],
  [2252.00,1521.00],
  [2308.00,1966.00],
  [2310.00,1927.00],
  [2261.00,1922.00],
  [2194.00,1921.00],
  [2134.00,1951.00],
  [2148.00,2080.00],
  [2146.00,2122.00],
  [2143.00,2161.00],
  [2144.00,2200.00],
  [2148.00,2240.00],
  [2146.00,2278.00],
  [2145.00,2316.00],
  [2145.00,2354.00],
  [2146.00,2393.00],
  [2146.00,2434.00],
  [2186.00,2136.00],
  [2244.00,2450.00],
  [2204.00,2430.00],
  [2203.00,2391.00],
  [2204.00,2273.00],
  [2205.00,2314.00],
  [2199.00,2273.00],
  [2204.00,2239.00],
  [2230.00,2254.00],
  [2205.00,2197.00],
  [2203.00,2158.00],
  [2205.00,2602.00],
  [2205.00,2083.00],
  [2241.00,2062.00],
  [2204.00,2043.00],
  [2203.00,2014.00],
  [2254.00,2026.00],
  [2328.00,2024.00],
  [2319.00,2080.00],
  [2319.00,2122.00],
  [2318.00,2165.00],
  [2287.00,2169.00],
  [2319.00,2202.00],
  [2290.00,2230.00],
  [2319.00,2238.00],
  [2319.00,2277.00],
  [2291.00,2297.00],
  [2320.00,2316.00],
  [2321.00,2355.00],
  [2319.00,2396.00],
  [2319.00,2430.00],
  [2348.00,2396.00],
  [2167.00,2537.00],
  [2164.00,2576.00],
  [2163.00,2624.00],
  [2136.00,2641.00],
  [2115.00,2584.00],
  [2107.00,2661.00],
  [2106.00,2701.00],
  [2107.00,2740.00],
  [2105.00,2775.00],
  [2106.00,2819.00],
  [2104.00,2855.00],
  [2105.00,2894.00],
  [2105.00,2933.00],
  [2106.00,2992.00],
  [2175.00,3029.00],
  [2222.00,2990.00],
  [2187.00,2932.00],
  [2183.00,2893.00],
  [2185.00,2853.00],
  [2209.00,2813.00],
  [2186.00,2814.00],
  [2182.00,2778.00],
  [2185.00,2738.00],
  [2184.00,2700.00],
  [2183.00,2661.00],
  [2212.00,2699.00],
  [2252.00,2739.00],
  [2300.00,2991.00],
  [2300.00,2964.00],
  [2301.00,2933.00],
  [2301.00,2896.00],
  [2298.00,2854.00],
  [2299.00,2816.00],
  [2297.00,2776.00],
  [2296.00,2738.00],
  [2299.00,2700.00],
  [2300.00,2660.00],
  [2337.00,2703.00],
  [2336.00,2663.00],
  [2338.00,2620.00],
  [2290.00,2585.00],
  [2106.00,3087.00],
  [2075.00,3104.00],
  [2108.00,3123.00],
  [2107.00,3165.00],
  [2105.00,3201.00],
  [2107.00,3242.00],
  [2106.00,3277.00],
  [2103.00,3318.00],
  [2106.00,3359.00],
  [2106.00,3416.00],
  [2185.00,3356.00],
  [2185.00,3319.00],
  [2184.00,3277.00],
  [2181.00,3242.00],
  [2184.00,3201.00],
  [2184.00,3163.00],
  [2183.00,3122.00],
  [2182.00,3081.00],
  [2222.00,3222.00],
  [2279.00,3184.00],
  [2328.00,3077.00],
  [2298.00,3084.00],
  [2299.00,3125.00],
  [2298.00,3165.00],
  [2296.00,3205.00],
  [2299.00,3239.00],
  [2295.00,3280.00],
  [2300.00,3324.00],
  [2299.00,3355.00],
  [2339.00,3260.00],
  [2327.00,3416.00],
  [2062.00,3604.00],
  [2106.00,3606.00],
  [2167.00,3618.00],
  [2106.00,3643.00],
  [2104.00,3684.00],
  [2105.00,3723.00],
  [2105.00,3764.00],
  [2103.00,3801.00],
  [2106.00,3841.00],
  [2106.00,3884.00],
  [2166.00,3850.00],
  [2096.00,71.00],
  [2097.00,227.00],
  [2058.00,86.00],
  [2061.00,131.00],
  [2060.00,170.00],
  [2058.00,209.00],
  [2058.00,248.00],
  [2057.00,285.00],
  [2058.00,328.00],
  [1991.00,187.00],
  [1979.00,325.00],
  [1937.00,53.00],
  [1942.00,90.00],
  [1944.00,130.00],
  [1943.00,167.00],
  [1942.00,209.00],
  [1941.00,246.00],
  [1941.00,285.00],
  [1939.00,325.00],
  [2037.00,410.00],
  [2010.00,488.00],
  [2062.00,538.00],
  [2060.00,574.00],
  [2059.00,615.00],
  [2059.00,651.00],
  [2060.00,691.00],
  [2059.00,732.00],
  [2059.00,772.00],
  [2050.00,812.00],
  [1989.00,733.00],
  [1990.00,576.00],
  [1941.00,536.00],
  [1942.00,572.00],
  [1944.00,614.00],
  [1943.00,654.00],
  [1943.00,693.00],
  [1943.00,729.00],
  [1941.00,771.00],
  [1951.00,896.00],
  [2058.00,981.00],
  [2070.00,1031.00],
  [2069.00,1069.00],
  [2067.00,1107.00],
  [2068.00,1142.00],
  [2068.00,1182.00],
  [2068.00,1223.00],
  [2068.00,1259.00],
  [2074.00,1299.00],
  [2107.00,1327.00],
  [2067.00,1365.00],
  [2028.00,1318.00],
  [2038.00,1281.00],
  [2021.00,1243.00],
  [2000.00,1205.00],
  [1951.00,1257.00],
  [1950.00,1223.00],
  [1951.00,1183.00],
  [1951.00,1146.00],
  [1950.00,1111.00],
  [1950.00,1068.00],
  [1954.00,1028.00],
  [1954.00,972.00],
  [1951.00,893.00],
  [1971.00,1087.00],
  [2009.00,1032.00],
  [1893.00,1348.00],
  [1912.00,1409.00],
  [1941.00,1427.00],
  [2009.00,1433.00],
  [2000.00,1387.00],
  [2028.00,1526.00],
  [2029.00,1561.00],
  [2029.00,1599.00],
  [2029.00,1638.00],
  [2029.00,1680.00],
  [2028.00,1719.00],
  [2029.00,1755.00],
  [2028.00,1795.00],
  [2028.00,1833.00],
  [2029.00,1872.00],
  [2076.00,1813.00],
  [2097.00,1853.00],
  [2048.00,1950.00],
  [2018.00,1930.00],
  [1971.00,1521.00],
  [1971.00,1560.00],
  [1971.00,1600.00],
  [1970.00,1643.00],
  [1969.00,1677.00],
  [1971.00,1717.00],
  [1970.00,1754.00],
  [1969.00,1795.00],
  [1967.00,1351.00],
  [1969.00,1871.00],
  [2065.00,2026.00],
  [2107.00,2095.00],
  [2085.00,2141.00],
  [2095.00,2229.00],
  [2112.00,2317.00],
  [2009.00,2024.00],
  [2030.00,2084.00],
  [2029.00,2123.00],
  [2029.00,2162.00],
  [2028.00,2202.00],
  [2028.00,2239.00],
  [2029.00,2275.00],
  [2027.00,2317.00],
  [2027.00,2354.00],
  [2027.00,2393.00],
  [2028.00,2433.00],
  [1971.00,2082.00],
  [1970.00,2120.00],
  [1970.00,2161.00],
  [1972.00,2201.00],
  [1970.00,2239.00],
  [1969.00,2278.00],
  [1971.00,2317.00],
  [1970.00,2355.00],
  [1970.00,2392.00],
  [1969.00,2433.00],
  [1970.00,2469.00],
  [1949.00,2553.00],
  [2009.00,2576.00],
  [2009.00,2622.00],
  [2029.00,2665.00],
  [1982.00,2663.00],
  [1986.00,2707.00],
  [1988.00,2743.00],
  [1988.00,2777.00],
  [1989.00,2818.00],
  [1988.00,2857.00],
  [1988.00,2893.00],
  [1988.00,2934.00],
  [1912.00,2664.00],
  [1912.00,2703.00],
  [1911.00,2738.00],
  [1911.00,2779.00],
  [1913.00,2817.00],
  [1911.00,2858.00],
  [1912.00,2895.00],
  [1910.00,2932.00],
  [2026.00,2992.00],
  [1929.00,3049.00],
  [1990.00,3088.00],
  [1990.00,3125.00],
  [1989.00,3165.00],
  [1988.00,3203.00],
  [1990.00,3244.00],
  [1986.00,3280.00],
  [1989.00,3317.00],
  [1989.00,3357.00],
  [1989.00,3419.00],
  [2036.00,3318.00],
  [2045.00,3389.00],
  [1911.00,3416.00],
  [1909.00,3357.00],
  [1911.00,3318.00],
  [1911.00,3278.00],
  [1911.00,3240.00],
  [1911.00,3201.00],
  [1910.00,3165.00],
  [1912.00,3124.00],
  [1912.00,3086.00],
  [1930.00,3049.00],
  [2028.00,2992.00],
  [1988.00,3606.00],
  [1988.00,3646.00],
  [1989.00,3685.00],
  [1986.00,3724.00],
  [1986.00,3766.00],
  [1987.00,3803.00],
  [1986.00,3841.00],
  [1984.00,3880.00],
  [2015.00,3802.00],
  [2036.00,3841.00],
  [2015.00,3881.00],
  [1949.00,3605.00],
  [1949.00,3647.00],
  [1949.00,3811.00],
  [1949.00,3888.00],
  [1890.00,3540.00],
  [1911.00,3570.00],
  [1911.00,3608.00],
  [1910.00,3649.00],
  [1910.00,3686.00],
  [1911.00,3726.00],
  [1911.00,3760.00],
  [1911.00,3802.00],
  [1911.00,3841.00],
  [1911.00,3880.00],
  [1893.00,3820.00],
  [1870.00,3782.00],
  [1884.00,90.00],
  [1886.00,245.00],
  [1896.00,365.00],
  [1846.00,91.00],
  [1848.00,132.00],
  [1846.00,168.00],
  [1848.00,211.00],
  [1848.00,249.00],
  [1848.00,286.00],
  [1850.00,327.00],
  [1789.00,73.00],
  [1781.00,128.00],
  [1809.00,182.00],
  [1819.00,214.00],
  [1770.00,360.00],
  [1761.00,449.00],
  [1808.00,453.00],
  [1837.00,438.00],
  [1903.00,516.00],
  [1857.00,540.00],
  [1855.00,576.00],
  [1855.00,615.00],
  [1854.00,652.00],
  [1886.00,697.00],
  [1859.00,694.00],
  [1856.00,734.00],
  [1825.00,731.00],
  [1856.00,770.00],
  [1913.00,770.00],
  [1894.00,829.00],
  [1845.00,826.00],
  [1847.00,904.00],
  [1863.00,981.00],
  [1866.00,1020.00],
  [1866.00,1055.00],
  [1866.00,1099.00],
  [1865.00,1137.00],
  [1868.00,1174.00],
  [1866.00,1215.00],
  [1866.00,1251.00],
  [1866.00,1292.00],
  [1863.00,1329.00],
  [1864.00,1369.00],
  [1862.00,1402.00],
  [1836.00,1214.00],
  [1749.00,979.00],
  [1749.00,1018.00],
  [1750.00,1059.00],
  [1749.00,1098.00],
  [1749.00,1138.00],
  [1748.00,1175.00],
  [1748.00,1213.00],
  [1750.00,1250.00],
  [1749.00,1293.00],
  [1717.00,1291.00],
  [1749.00,1330.00],
  [1750.00,1371.00],
  [1751.00,1409.00],
  [1697.00,1389.00],
  [1920.00,1563.00],
  [1933.00,1642.00],
  [1892.00,1636.00],
  [1913.00,1787.00],
  [1854.00,1523.00],
  [1856.00,1562.00],
  [1855.00,1600.00],
  [1853.00,1641.00],
  [1855.00,1678.00],
  [1855.00,1717.00],
  [1856.00,1756.00],
  [1855.00,1794.00],
  [1852.00,1834.00],
  [1853.00,1952.00],
  [1930.00,2024.00],
  [1929.00,2236.00],
  [1942.00,2277.00],
  [1921.00,2314.00],
  [1923.00,2382.00],
  [1932.00,2430.00],
  [1884.00,2451.00],
  [1853.00,2023.00],
  [1855.00,2083.00],
  [1856.00,2123.00],
  [1854.00,2160.00],
  [1854.00,2201.00],
  [1855.00,2236.00],
  [1853.00,2277.00],
  [1856.00,2317.00],
  [1855.00,2356.00],
  [1855.00,2394.00],
  [1852.00,2431.00],
  [1911.00,2528.00],
  [1871.00,2526.00],
  [1854.00,2645.00],
  [1851.00,2990.00],
  [1832.00,3298.00],
  [1832.00,3339.00],
  [1692.00,32.00],
  [1732.00,91.00],
  [1733.00,127.00],
  [1710.00,233.00],
  [1735.00,170.00],
  [1731.00,209.00],
  [1731.00,251.00],
  [1731.00,288.00],
  [1731.00,325.00],
  [1681.00,213.00],
  [1682.00,249.00],
  [1645.00,91.00],
  [1645.00,129.00],
  [1643.00,167.00],
  [1642.00,208.00],
  [1643.00,249.00],
  [1643.00,285.00],
  [1641.00,322.00],
  [1732.00,449.00],
  [1652.00,450.00],
  [1736.00,537.00],
  [1741.00,575.00],
  [1741.00,614.00],
  [1741.00,658.00],
  [1710.00,655.00],
  [1740.00,692.00],
  [1741.00,730.00],
  [1742.00,766.00],
  [1651.00,534.00],
  [1652.00,575.00],
  [1652.00,614.00],
  [1651.00,653.00],
  [1653.00,692.00],
  [1654.00,730.00],
  [1651.00,770.00],
  [1650.00,856.00],
  [1785.00,2005.00],
  [1788.00,2045.00],
  [1787.00,2085.00],
  [1788.00,2120.00],
  [1788.00,2160.00],
  [1786.00,2200.00],
  [1786.00,2238.00],
  [1787.00,2274.00],
  [1787.00,2316.00],
  [1758.00,2317.00],
  [1788.00,2355.00],
  [1757.00,2374.00],
  [1789.00,2368.00],
  [1785.00,2431.00],
  [1777.00,2471.00],
  [1727.00,1947.00],
  [1730.00,1986.00],
