[
  [0.00,0.00],
  [1141.80,2279.10],
  [1116.40,2279.10],
  [1091.00,2279.10],
  [1065.60,2279.10],
  [1040.20,2279.10],
  [1014.80,2279.10],
  [989.40,2279.10],
  [964.00,2279.10],
  [938.60,2279.10],
  [913.20,2279.10],
  [887.80,2279.10],
  [862.40,2279.10],
  [837.00,2279.10],
  [837.00,2355.30],
  [862.40,2355.30],
  [887.80,2355.30],
  [913.20,2355.30],
  [938.60,2355.30],
  [964.00,2355.30],
  [989.40,2355.30],
  [1014.80,2355.30],
  [1040.20,2355.30],
  [1065.60,2355.30],
  [1091.00,2355.30],
  [1116.40,2355.30],
  [1141.80,2355.30],
  [1167.20,2355.30],
  [1167.20,2507.70],
  [1141.80,2507.70],
  [1116.40,2507.70],
  [1091.00,2507.70],
  [1065.60,2507.70],
  [1040.20,2507.70],
  [1014.80,2507.70],
  [989.40,2507.70],
  [964.00,2507.70],
  [938.60,2507.70],
  [913.20,2507.70],
  [887.80,2507.70],
  [862.40,2507.70],
  [837.00,2507.70],
  [837.00,2583.90],
  [862.40,2583.90],
  [887.80,2583.90],
  [913.20,2583.90],
  [938.60,2583.90],
  [964.00,2583.90],
  [989.40,2583.90],
  [1014.80,2583.90],
  [1040.20,2583.90],
  [1065.60,2583.90],
  [1091.00,2583.90],
  [1116.40,2583.90],
  [1141.80,2583.90],
  [1167.20,2583.90],
  [1243.40,2583.90],
  [1167.20,2736.30],
  [1141.80,2736.30],
  [1116.40,2736.30],
  [1091.00,2736.30],
  [1065.60,2736.30],
  [1040.20,2736.30],
  [1014.80,2736.30],
  [989.40,2736.30],
  [964.00,2736.30],
  [938.60,2736.30],
  [913.20,2736.30],
  [887.80,2736.30],
  [862.40,2736.30],
  [837.00,2736.30],
  [964.00,2888.70],
  [1040.20,2888.70],
  [1141.80,2888.70],
  [1218.00,2888.70],
  [1218.00,2914.10],
  [1141.80,2914.10],
  [1040.20,2914.10],
  [964.00,2914.10],
  [913.20,2914.10],
  [964.00,2939.50],
  [1040.20,2939.50],
  [1141.80,2939.50],
  [1218.00,2939.50],
  [1218.00,2964.90],
  [1141.80,2964.90],
  [1040.20,2964.90],
  [964.00,2964.90],
  [913.20,2964.90],
  [964.00,2990.30],
  [1040.20,2990.30],
  [1141.80,2990.30],
  [1218.00,2990.30],
  [1218.00,3015.70],
  [1141.80,3015.70],
  [1040.20,3015.70],
  [964.00,3015.70],
  [964.00,3041.10],
  [1040.20,3041.10],
  [1141.80,3041.10],
  [1218.00,3041.10],
  [1218.00,3066.50],
  [1141.80,3066.50],
  [1040.20,3066.50],
  [964.00,3066.50],
  [1298.70,874.50],
  [1323.70,874.50],
  [1348.70,874.50],
  [1373.70,874.50],
  [1398.70,874.50],
  [1423.70,874.50],
  [1448.70,874.50],
  [1473.70,874.50],
  [1498.70,874.50],
  [1523.70,874.50],
  [1548.70,874.50],
  [1573.70,874.50],
  [1598.70,874.50],
  [1623.70,874.50],
  [1648.70,874.50],
  [1673.70,874.50],
  [1698.70,874.50],
  [1723.70,874.50],
  [1748.70,874.50],
  [1773.70,874.50],
  [1798.70,874.50],
  [1823.70,874.50],
  [1848.70,874.50],
  [1873.70,874.50],
  [1898.70,874.50],
  [1923.70,874.50],
  [1948.70,874.50],
  [1973.70,874.50],
  [1998.70,874.50],
  [2023.70,874.50],
  [2048.70,874.50],
  [2073.70,874.50],
  [2098.70,874.50],
  [2123.70,874.50],
  [2148.70,874.50],
  [2173.70,874.50],
  [2198.70,874.50],
  [2248.70,874.50],
  [1298.70,899.50],
  [1348.70,899.50],
  [1398.70,899.50],
  [1448.70,899.50],
  [1498.70,899.50],
  [1548.70,899.50],
  [1598.70,899.50],
  [1648.70,899.50],
  [1698.70,899.50],
  [1748.70,899.50],
  [1798.70,899.50],
  [1848.70,899.50],
  [1898.70,899.50],
  [1948.70,899.50],
  [1998.70,899.50],
  [2048.70,899.50],
  [2098.70,899.50],
  [2148.70,899.50],
  [2198.70,899.50],
  [2248.70,899.50],
  [2298.70,899.50],
  [2348.70,899.50],
  [2398.70,899.50],
  [2448.70,899.50],
  [2498.70,899.50],
  [2548.70,899.50],
  [2598.70,899.50],
  [2648.70,899.50],
  [2698.70,899.50],
  [2748.70,899.50],
  [2798.70,899.50],
  [2848.70,899.50],
  [2898.70,899.50],
  [2948.70,899.50],
  [2998.70,899.50],
  [3048.70,899.50],
  [3098.70,899.50],
  [3148.70,899.50],
  [3198.70,899.50],
  [3248.70,899.50],
  [3298.70,899.50],
  [3348.70,899.50],
  [3398.70,899.50],
  [3448.70,899.50],
  [3423.70,924.50],
  [3373.70,924.50],
  [3323.70,924.50],
  [3273.70,924.50],
  [3223.70,924.50],
  [3173.70,924.50],
  [3123.70,924.50],
  [3073.70,924.50],
  [3023.70,924.50],
  [2973.70,924.50],
  [2923.70,924.50],
  [2873.70,924.50],
  [2823.70,924.50],
  [2773.70,924.50],
  [2723.70,924.50],
  [2673.70,924.50],
  [2623.70,924.50],
  [2573.70,924.50],
  [2448.70,924.50],
  [2398.70,924.50],
  [2348.70,924.50],
  [2298.70,924.50],
  [2173.70,924.50],
  [2123.70,924.50],
  [2073.70,924.50],
  [2023.70,924.50],
  [1973.70,924.50],
  [1923.70,924.50],
  [1873.70,924.50],
  [1823.70,924.50],
  [1773.70,924.50],
  [1723.70,924.50],
  [1673.70,924.50],
  [1623.70,924.50],
  [1573.70,924.50],
  [1523.70,924.50],
  [1473.70,924.50],
  [1423.70,924.50],
  [1373.70,924.50],
  [1323.70,924.50],
  [2298.70,949.50],
  [2348.70,949.50],
  [2398.70,949.50],
  [2448.70,949.50],
  [2678.50,996.40],
  [2202.20,996.40],
  [1522.80,1085.30],
  [1395.80,1110.70],
  [1472.00,1110.70],
  [1573.60,1110.70],
  [1649.80,1110.70],
  [2107.00,1110.70],
  [2183.20,1110.70],
  [2284.80,1110.70],
  [2361.00,1110.70],
  [2361.00,1136.10],
  [2284.80,1136.10],
  [2183.20,1136.10],
  [2107.00,1136.10],
  [2005.40,1136.10],
  [1929.20,1136.10],
  [1827.60,1136.10],
  [1751.40,1136.10],
  [1649.80,1136.10],
  [1573.60,1136.10],
  [1522.80,1136.10],
  [1472.00,1136.10],
  [1395.80,1136.10],
  [1395.80,1161.50],
  [1472.00,1161.50],
  [1573.60,1161.50],
  [1649.80,1161.50],
  [1751.40,1161.50],
  [1827.60,1161.50],
  [1929.20,1161.50],
  [2005.40,1161.50],
  [2107.00,1161.50],
  [2183.20,1161.50],
  [2284.80,1161.50],
  [2361.00,1161.50],
  [2869.00,1186.90],
  [2818.20,1186.90],
  [2767.40,1186.90],
  [2716.60,1186.90],
  [2361.00,1186.90],
  [2284.80,1186.90],
  [2183.20,1186.90],
  [2107.00,1186.90],
  [2005.40,1186.90],
  [1929.20,1186.90],
  [1827.60,1186.90],
  [1751.40,1186.90],
  [1649.80,1186.90],
  [1573.60,1186.90],
  [1472.00,1186.90],
  [1395.80,1186.90],
  [1395.80,1212.30],
  [1472.00,1212.30],
  [1573.60,1212.30],
  [1649.80,1212.30],
  [1751.40,1212.30],
  [1827.60,1212.30],
  [1929.20,1212.30],
  [2005.40,1212.30],
  [2107.00,1212.30],
  [2183.20,1212.30],
  [2284.80,1212.30],
  [2361.00,1212.30],
  [2361.00,1237.70],
  [2284.80,1237.70],
  [2183.20,1237.70],
  [2107.00,1237.70],
  [2005.40,1237.70],
  [1929.20,1237.70],
  [1827.60,1237.70],
  [1751.40,1237.70],
  [1649.80,1237.70],
  [1573.60,1237.70],
  [1472.00,1237.70],
  [1395.80,1237.70],
  [1395.80,1263.10],
  [1472.00,1263.10],
  [1573.60,1263.10],
  [1649.80,1263.10],
  [1751.40,1263.10],
  [1827.60,1263.10],
  [1929.20,1263.10],
  [2005.40,1263.10],
  [2107.00,1263.10],
  [2183.20,1263.10],
  [2284.80,1263.10],
  [2361.00,1263.10],
  [2437.20,1263.10],
  [2513.40,1263.10],
  [2361.00,1288.50],
  [2284.80,1288.50],
  [2183.20,1288.50],
  [2107.00,1288.50],
  [2005.40,1288.50],
  [1929.20,1288.50],
  [1827.60,1288.50],
  [1751.40,1288.50],
  [1649.80,1288.50],
  [1573.60,1288.50],
  [1472.00,1288.50],
  [1395.80,1288.50],
  [2437.20,1313.90],
  [2513.40,1313.90],
  [2742.00,1313.90],
  [2767.40,1313.90],
  [2843.60,1313.90],
  [2869.00,1313.90],
  [2869.00,1364.70],
  [2818.20,1364.70],
  [2767.40,1364.70],
  [2716.60,1364.70],
  [1853.00,1364.70],
  [1751.40,1364.70],
  [1853.00,1390.10],
  [1751.40,1390.10],
  [1649.80,1390.10],
  [1573.60,1390.10],
  [1472.00,1390.10],
  [1395.80,1390.10],
  [1395.80,1415.50],
  [1472.00,1415.50],
  [1573.60,1415.50],
  [1649.80,1415.50],
  [1751.40,1415.50],
  [1853.00,1415.50],
  [1929.20,1415.50],
  [2005.40,1415.50],
  [2107.00,1415.50],
  [2183.20,1415.50],
  [2284.80,1415.50],
  [2361.00,1415.50],
  [2462.60,1415.50],
  [2538.80,1415.50],
  [2538.80,1440.90],
  [2462.60,1440.90],
  [2361.00,1440.90],
  [2284.80,1440.90],
  [2183.20,1440.90],
  [2107.00,1440.90],
  [2005.40,1440.90],
  [1929.20,1440.90],
  [1853.00,1440.90],
  [1751.40,1440.90],
  [1649.80,1440.90],
  [1573.60,1440.90],
  [1472.00,1440.90],
  [1395.80,1440.90],
  [1395.80,1466.30],
  [1472.00,1466.30],
  [1573.60,1466.30],
  [1649.80,1466.30],
  [1751.40,1466.30],
  [1853.00,1466.30],
  [1929.20,1466.30],
  [2005.40,1466.30],
  [2107.00,1466.30],
  [2183.20,1466.30],
  [2284.80,1466.30],
  [2361.00,1466.30],
  [2462.60,1466.30],
  [2538.80,1466.30],
  [2869.00,1491.70],
  [2843.60,1491.70],
  [2767.40,1491.70],
  [2742.00,1491.70],
  [2538.80,1491.70],
  [2462.60,1491.70],
  [2361.00,1491.70],
  [2284.80,1491.70],
  [2183.20,1491.70],
  [2107.00,1491.70],
  [2005.40,1491.70],
  [1929.20,1491.70],
  [1853.00,1491.70],
  [1751.40,1491.70],
  [1649.80,1491.70],
  [1573.60,1491.70],
  [1472.00,1491.70],
  [1395.80,1491.70],
  [1395.80,1517.10],
  [1472.00,1517.10],
  [1573.60,1517.10],
  [1649.80,1517.10],
  [1929.20,1517.10],
  [2005.40,1517.10],
  [2107.00,1517.10],
  [2183.20,1517.10],
  [2284.80,1517.10],
  [2361.00,1517.10],
  [2462.60,1517.10],
  [2538.80,1517.10],
  [2538.80,1542.50],
  [2462.60,1542.50],
  [2361.00,1542.50],
  [2284.80,1542.50],
  [2183.20,1542.50],
  [2107.00,1542.50],
  [2005.40,1542.50],
  [1929.20,1542.50],
  [1649.80,1542.50],
  [1573.60,1542.50],
  [1472.00,1542.50],
  [1395.80,1542.50],
  [1395.80,1567.90],
  [1472.00,1567.90],
  [1573.60,1567.90],
  [1649.80,1567.90],
  [1929.20,1567.90],
  [2005.40,1567.90],
  [2107.00,1567.90],
  [2183.20,1567.90],
  [2284.80,1567.90],
  [2361.00,1567.90],
  [2462.60,1567.90],
  [2538.80,1567.90],
  [2538.80,1694.90],
  [2462.60,1694.90],
  [2183.20,1694.90],
  [2107.00,1694.90],
  [1649.80,1694.90],
  [1573.60,1694.90],
  [1472.00,1694.90],
  [1395.80,1694.90],
  [1395.80,1720.30],
  [1472.00,1720.30],
  [1573.60,1720.30],
  [1649.80,1720.30],
  [1929.20,1720.30],
  [2005.40,1720.30],
  [2107.00,1720.30],
  [2183.20,1720.30],
  [2284.80,1720.30],
  [2361.00,1720.30],
  [2462.60,1720.30],
  [2538.80,1720.30],
  [2640.40,1720.30],
  [2716.60,1720.30],
  [3961.20,1745.70],
  [3885.00,1745.70],
  [3834.20,1745.70],
  [3758.00,1745.70],
  [3707.20,1745.70],
  [3631.00,1745.70],
  [3580.20,1745.70],
  [3504.00,1745.70],
  [3453.20,1745.70],
  [3377.00,1745.70],
  [3326.20,1745.70],
  [3250.00,1745.70],
  [3199.20,1745.70],
  [3123.00,1745.70],
  [3072.20,1745.70],
  [2996.00,1745.70],
  [2894.40,1745.70],
  [2716.60,1745.70],
  [2640.40,1745.70],
  [2538.80,1745.70],
  [2462.60,1745.70],
  [2361.00,1745.70],
  [2284.80,1745.70],
  [2183.20,1745.70],
  [2107.00,1745.70],
  [2005.40,1745.70],
  [1929.20,1745.70],
  [1649.80,1745.70],
  [1573.60,1745.70],
  [1472.00,1745.70],
  [1395.80,1745.70],
  [1395.80,1771.10],
  [1472.00,1771.10],
  [1573.60,1771.10],
  [1649.80,1771.10],
  [1929.20,1771.10],
  [2005.40,1771.10],
  [2107.00,1771.10],
  [2183.20,1771.10],
  [2284.80,1771.10],
  [2361.00,1771.10],
  [2462.60,1771.10],
  [2538.80,1771.10],
  [2640.40,1771.10],
  [2716.60,1771.10],
  [3961.20,1796.50],
  [3885.00,1796.50],
  [3834.20,1796.50],
  [3758.00,1796.50],
  [3707.20,1796.50],
  [3631.00,1796.50],
  [3580.20,1796.50],
  [3504.00,1796.50],
  [3453.20,1796.50],
  [3377.00,1796.50],
  [3326.20,1796.50],
  [3250.00,1796.50],
  [3199.20,1796.50],
  [3123.00,1796.50],
  [3072.20,1796.50],
  [2996.00,1796.50],
  [2894.40,1796.50],
  [2716.60,1796.50],
  [2640.40,1796.50],
  [2538.80,1796.50],
  [2462.60,1796.50],
  [2361.00,1796.50],
  [2284.80,1796.50],
  [2183.20,1796.50],
  [2107.00,1796.50],
  [2005.40,1796.50],
  [1929.20,1796.50],
  [1649.80,1796.50],
  [1573.60,1796.50],
  [1472.00,1796.50],
  [1395.80,1796.50],
  [1395.80,1821.90],
  [1472.00,1821.90],
  [1573.60,1821.90],
  [1649.80,1821.90],
  [1929.20,1821.90],
  [2005.40,1821.90],
  [2107.00,1821.90],
  [2183.20,1821.90],
  [2284.80,1821.90],
  [2361.00,1821.90],
  [2462.60,1821.90],
  [2538.80,1821.90],
  [2640.40,1821.90],
  [2716.60,1821.90],
  [2957.90,1821.90],
  [3961.20,1847.30],
  [3885.00,1847.30],
  [3834.20,1847.30],
  [3758.00,1847.30],
  [3707.20,1847.30],
  [3631.00,1847.30],
  [3580.20,1847.30],
  [3504.00,1847.30],
  [3453.20,1847.30],
  [3377.00,1847.30],
  [3326.20,1847.30],
  [3250.00,1847.30],
  [3199.20,1847.30],
  [3123.00,1847.30],
  [3072.20,1847.30],
  [2996.00,1847.30],
  [2818.20,1847.30],
  [2716.60,1847.30],
  [2640.40,1847.30],
  [2538.80,1847.30],
  [2462.60,1847.30],
  [2361.00,1847.30],
  [2284.80,1847.30],
  [2183.20,1847.30],
  [2107.00,1847.30],
  [2005.40,1847.30],
  [1929.20,1847.30],
  [1649.80,1847.30],
  [1573.60,1847.30],
  [1472.00,1847.30],
  [1395.80,1847.30],
  [1395.80,1872.70],
  [1472.00,1872.70],
  [1573.60,1872.70],
  [1649.80,1872.70],
  [1929.20,1872.70],
  [2005.40,1872.70],
  [2107.00,1872.70],
  [2183.20,1872.70],
  [2284.80,1872.70],
  [2361.00,1872.70],
  [2462.60,1872.70],
  [2538.80,1872.70],
  [2640.40,1872.70],
  [2716.60,1872.70],
  [2894.40,1910.80],
  [2869.00,1923.50],
  [2957.90,1923.50],
  [2996.00,1923.50],
  [3072.20,1923.50],
  [3123.00,1923.50],
  [3199.20,1923.50],
  [3250.00,1923.50],
  [3326.20,1923.50],
  [3377.00,1923.50],
  [3453.20,1923.50],
  [3504.00,1923.50],
  [3580.20,1923.50],
  [3631.00,1923.50],
  [3707.20,1923.50],
  [3758.00,1923.50],
  [3834.20,1923.50],
  [3885.00,1923.50],
  [3961.20,1923.50],
  [2894.40,1936.20],
  [2818.20,1948.90],
  [3072.20,1961.60],
  [2538.80,1974.30],
  [2640.40,1974.30],
  [2716.60,1974.30],
  [3758.00,1974.30],
  [3148.40,1999.70],
  [2996.00,1999.70],
  [2919.80,1999.70],
  [2843.60,1999.70],
  [2716.60,1999.70],
  [2640.40,1999.70],
  [2284.80,1999.70],
  [2132.40,1999.70],
  [2030.80,1999.70],
  [1878.40,1999.70],
  [1764.10,1999.70],
  [1687.90,1999.70],
  [1548.20,1999.70],
  [1395.80,1999.70],
  [1395.80,2025.10],
  [1548.20,2025.10],
  [1687.90,2025.10],
  [1764.10,2025.10],
  [1878.40,2025.10],
  [2030.80,2025.10],
  [2132.40,2025.10],
  [2284.80,2025.10],
  [2538.80,2025.10],
  [2640.40,2025.10],
  [2716.60,2025.10],
  [2843.60,2025.10],
  [2919.80,2025.10],
  [3148.40,2050.50],
  [2996.00,2050.50],
  [2919.80,2050.50],
  [2843.60,2050.50],
  [2716.60,2050.50],
  [2640.40,2050.50],
  [2284.80,2050.50],
  [2132.40,2050.50],
  [2030.80,2050.50],
  [1878.40,2050.50],
  [1764.10,2050.50],
  [1687.90,2050.50],
  [1548.20,2050.50],
  [1395.80,2050.50],
  [1395.80,2075.90],
  [1548.20,2075.90],
  [1687.90,2075.90],
  [1764.10,2075.90],
  [1878.40,2075.90],
  [2030.80,2075.90],
  [2132.40,2075.90],
  [2284.80,2075.90],
  [3758.00,2075.90],
  [3072.20,2088.60],
  [2538.80,2101.30],
  [2462.60,2101.30],
  [2284.80,2101.30],
  [2132.40,2101.30],
  [2030.80,2101.30],
  [1878.40,2101.30],
  [1764.10,2101.30],
  [1687.90,2101.30],
  [1548.20,2101.30],
  [1395.80,2101.30],
  [1395.80,2126.70],
  [1548.20,2126.70],
  [1687.90,2126.70],
  [1764.10,2126.70],
  [1878.40,2126.70],
  [2030.80,2126.70],
  [2132.40,2126.70],
  [2284.80,2126.70],
  [2462.60,2126.70],
  [2538.80,2126.70],
  [2640.40,2126.70],
  [2716.60,2126.70],
  [3072.20,2126.70],
  [3123.00,2126.70],
  [3758.00,2126.70],
  [3681.80,2152.10],
  [3631.00,2152.10],
  [2716.60,2152.10],
  [2640.40,2152.10],
  [2538.80,2152.10],
  [2462.60,2152.10],
  [2284.80,2152.10],
  [2132.40,2152.10],
  [2030.80,2152.10],
  [1878.40,2152.10],
  [1764.10,2152.10],
  [1687.90,2152.10],
  [1548.20,2152.10],
  [1395.80,2152.10],
  [1395.80,2177.50],
  [1548.20,2177.50],
  [1878.40,2177.50],
  [2030.80,2177.50],
  [2132.40,2177.50],
  [2284.80,2177.50],
  [2462.60,2177.50],
  [2538.80,2177.50],
  [2640.40,2177.50],
  [2716.60,2177.50],
  [2716.60,2202.90],
  [2640.40,2202.90],
  [2538.80,2202.90],
  [2462.60,2202.90],
  [2284.80,2202.90],
  [2132.40,2202.90],
  [2030.80,2202.90],
  [1878.40,2202.90],
  [1548.20,2202.90],
  [1395.80,2202.90],
  [1395.80,2228.30],
  [1548.20,2228.30],
  [1878.40,2228.30],
  [2030.80,2228.30],
  [2132.40,2228.30],
  [2284.80,2228.30],
  [2462.60,2228.30],
  [2538.80,2228.30],
  [2640.40,2228.30],
  [2716.60,2228.30],
  [3758.00,2253.70],
  [3123.00,2253.70],
  [3072.20,2253.70],
  [2716.60,2253.70],
  [2640.40,2253.70],
  [2538.80,2253.70],
  [2462.60,2253.70],
  [2284.80,2253.70],
  [2132.40,2253.70],
  [2030.80,2253.70],
  [1878.40,2253.70],
  [1548.20,2253.70],
  [1395.80,2253.70],
  [1395.80,2279.10],
  [1548.20,2279.10],
  [1878.40,2279.10],
  [2030.80,2279.10],
  [2132.40,2279.10],
  [2284.80,2279.10],
  [2462.60,2279.10],
  [2538.80,2279.10],
  [2640.40,2279.10],
  [2716.60,2279.10],
  [3656.40,2279.10],
  [3681.80,2279.10],
  [2716.60,2304.50],
  [2640.40,2304.50],
  [2538.80,2304.50],
  [2462.60,2304.50],
  [2284.80,2304.50],
  [2132.40,2304.50],
  [2030.80,2304.50],
  [1878.40,2304.50],
  [1751.40,2304.50],
  [1675.20,2304.50],
  [1548.20,2304.50],
  [1395.80,2304.50],
  [1395.80,2329.90],
  [1548.20,2329.90],
  [1675.20,2329.90],
  [1751.40,2329.90],
  [1878.40,2329.90],
  [2030.80,2329.90],
  [2132.40,2329.90],
  [2284.80,2329.90],
  [2462.60,2329.90],
  [2538.80,2329.90],
  [2640.40,2329.90],
  [2716.60,2329.90],
  [3758.00,2355.30],
  [2284.80,2355.30],
  [2132.40,2355.30],
  [2030.80,2355.30],
  [1878.40,2355.30],
  [1751.40,2355.30],
  [1675.20,2355.30],
  [1548.20,2355.30],
  [1395.80,2355.30],
  [1395.80,2380.70],
  [1548.20,2380.70],
  [1675.20,2380.70],
  [1751.40,2380.70],
  [1878.40,2380.70],
  [2030.80,2380.70],
  [2132.40,2380.70],
  [2284.80,2380.70],
  [2284.80,2406.10],
  [2132.40,2406.10],
  [2030.80,2406.10],
  [1878.40,2406.10],
  [1751.40,2406.10],
  [1675.20,2406.10],
  [1548.20,2406.10],
  [1395.80,2406.10],
  [1319.60,2418.80],
  [1395.80,2431.50],
  [1548.20,2431.50],
  [1675.20,2431.50],
  [1751.40,2431.50],
  [1878.40,2431.50],
  [2030.80,2431.50],
  [2132.40,2431.50],
  [2284.80,2431.50],
  [2640.40,2431.50],
  [2716.60,2431.50],
  [3758.00,2456.90],
  [2716.60,2456.90],
  [2640.40,2456.90],
  [2284.80,2456.90],
  [2132.40,2456.90],
  [2030.80,2456.90],
  [1878.40,2456.90],
  [1751.40,2456.90],
  [1675.20,2456.90],
  [1548.20,2456.90],
  [1395.80,2456.90],
  [1319.60,2469.60],
  [1395.80,2482.30],
  [1548.20,2482.30],
  [1675.20,2482.30],
  [1751.40,2482.30],
  [1878.40,2482.30],
  [2030.80,2482.30],
  [2132.40,2482.30],
  [2284.80,2482.30],
  [2640.40,2482.30],
  [2716.60,2482.30],
  [2640.40,2507.70],
  [2716.60,2507.70],
  [3758.00,2507.70],
  [2716.60,2533.10],
  [2640.40,2533.10],
  [2640.40,2558.50],
  [2716.60,2558.50],
  [2640.40,2583.90],
  [2716.60,2583.90],
  [3631.00,2583.90],
  [3681.80,2583.90],
  [2716.60,2609.30],
  [2640.40,2609.30],
  [3758.00,2634.70],
  [2869.00,2634.70],
  [2716.60,2634.70],
  [2640.40,2634.70],
  [2284.80,2634.70],
  [2132.40,2634.70],
  [2030.80,2634.70],
  [1878.40,2634.70],
  [1802.20,2634.70],
  [1649.80,2634.70],
  [1548.20,2634.70],
  [1395.80,2634.70],
  [1395.80,2660.10],
  [1548.20,2660.10],
  [1649.80,2660.10],
  [1802.20,2660.10],
  [1878.40,2660.10],
  [2030.80,2660.10],
  [2132.40,2660.10],
  [2284.80,2660.10],
  [2640.40,2660.10],
  [2716.60,2660.10],
  [2284.80,2685.50],
  [2132.40,2685.50],
  [2030.80,2685.50],
  [1878.40,2685.50],
  [1802.20,2685.50],
  [1649.80,2685.50],
  [1548.20,2685.50],
  [1395.80,2685.50],
  [1243.40,2685.50],
  [1395.80,2710.90],
  [1548.20,2710.90],
  [1649.80,2710.90],
  [1802.20,2710.90],
  [1878.40,2710.90],
  [2030.80,2710.90],
  [2132.40,2710.90],
  [2284.80,2710.90],
  [3656.40,2710.90],
  [3681.80,2710.90],
  [2869.00,2736.30],
  [2538.80,2736.30],
  [2462.60,2736.30],
  [2284.80,2736.30],
  [2132.40,2736.30],
  [2030.80,2736.30],
  [1878.40,2736.30],
  [1802.20,2736.30],
  [1649.80,2736.30],
  [1548.20,2736.30],
  [1395.80,2736.30],
  [1395.80,2761.70],
  [1548.20,2761.70],
  [1649.80,2761.70],
  [1802.20,2761.70],
  [1878.40,2761.70],
  [2030.80,2761.70],
  [2132.40,2761.70],
  [2284.80,2761.70],
  [2462.60,2761.70],
  [2538.80,2761.70],
  [2716.60,2787.10],
  [2640.40,2787.10],
  [2538.80,2787.10],
  [2462.60,2787.10],
  [2284.80,2787.10],
  [2132.40,2787.10],
  [2030.80,2787.10],
  [1878.40,2787.10],
