[
  [0.00,0.00],
  [2075.20,1745.70],
  [2405.40,1745.70],
  [2437.20,1745.70],
  [2253.00,1758.40],
  [1757.70,1771.10],
  [1687.90,1771.10],
  [1827.60,1783.80],
  [2030.80,1783.80],
  [2157.80,1796.50],
  [2583.20,1796.50],
  [2081.60,1802.90],
  [1814.90,1809.20],
  [1211.60,1815.60],
  [1014.80,1821.90],
  [1503.70,1821.90],
  [2030.80,1821.90],
  [2818.20,1821.90],
  [2691.20,1834.60],
  [1694.20,1834.60],
  [1122.70,1834.60],
  [989.40,1841.00],
  [1103.70,1847.30],
  [1421.20,1847.30],
  [2030.80,1847.30],
  [2132.40,1847.30],
  [1249.70,1853.70],
  [1624.40,1860.00],
  [1681.50,1860.00],
  [1624.40,1879.10],
  [1230.70,1891.80],
  [2919.80,1891.80],
  [2716.60,1898.10],
  [2475.30,1898.10],
  [2265.70,1898.10],
  [1865.70,1898.10],
  [1249.70,1898.10],
  [1903.80,1904.50],
  [1306.90,1910.80],
  [1325.90,1910.80],
  [2843.60,1910.80],
  [2938.80,1910.80],
  [1891.10,1917.20],
  [1243.40,1923.50],
  [1294.20,1923.50],
  [1376.70,1923.50],
  [2348.30,1923.50],
  [2786.40,1923.50],
  [1141.80,1936.20],
  [1287.80,1942.60],
  [2316.50,1942.60],
  [2678.50,1942.60],
  [2976.90,1948.90],
  [1275.10,1955.30],
  [1141.80,1968.00],
  [1275.10,1974.30],
  [1294.20,1980.70],
  [1300.50,1999.70],
  [2996.00,1999.70],
  [3097.60,1999.70],
  [3116.60,2018.80],
  [2761.00,2025.10],
  [1516.40,2025.10],
  [2805.50,2037.80],
  [1205.30,2069.60],
  [2005.40,2075.90],
  [1929.20,2088.60],
  [1281.50,2095.00],
  [1002.10,2095.00],
  [2576.90,2101.30],
  [2849.90,2101.30],
  [2951.50,2101.30],
  [1948.20,2107.70],
  [1662.50,2114.00],
  [2824.50,2114.00],
  [1313.20,2126.70],
  [1243.40,2139.40],
  [1973.60,2139.40],
  [1154.50,2152.10],
  [1789.50,2152.10],
  [2805.50,2152.10],
  [2227.60,2164.80],
  [2100.60,2164.80],
  [1579.90,2164.80],
  [2081.60,2177.50],
  [1929.20,2190.20],
  [2151.40,2190.20],
  [3097.60,2190.20],
  [1148.10,2196.60],
  [989.40,2202.90],
  [1738.70,2202.90],
  [2462.60,2202.90],
  [1256.10,2209.30],
  [1014.80,2209.30],
  [1573.60,2222.00],
  [913.20,2228.30],
  [1110.00,2228.30],
  [1167.20,2228.30],
  [1351.30,2228.30],
  [1745.00,2228.30],
  [2075.20,2228.30],
  [2170.50,2228.30],
  [2500.70,2228.30],
  [2824.50,2228.30],
  [3148.40,2228.30],
  [1840.30,2241.00],
  [1586.30,2247.40],
  [2361.00,2247.40],
  [2094.30,2253.70],
  [1846.60,2260.10],
  [1948.20,2266.40],
  [1205.30,2272.80],
  [1643.40,2279.10],
  [2170.50,2279.10],
  [2564.20,2279.10],
  [3148.40,2279.10],
  [3002.30,2304.50],
  [2170.50,2304.50],
  [1808.50,2304.50],
  [1230.70,2310.90],
  [1116.40,2310.90],
  [1281.50,2317.20],
  [1306.90,2323.60],
  [2881.70,2323.60],
  [3053.10,2323.60],
  [2608.60,2329.90],
  [1910.10,2329.90],
  [900.50,2329.90],
  [2005.40,2336.30],
  [1230.70,2342.60],
  [2405.40,2342.60],
  [2970.60,2342.60],
  [2488.00,2355.30],
  [1599.00,2355.30],
  [1980.00,2361.70],
  [2361.00,2361.70],
  [2786.40,2361.70],
  [3148.40,2380.70],
  [3002.30,2380.70],
  [2811.80,2380.70],
  [2640.40,2380.70],
  [2500.70,2380.70],
  [2170.50,2380.70],
  [2729.30,2393.40],
  [2519.70,2393.40],
  [1586.30,2393.40],
  [1446.60,2393.40],
  [1078.30,2393.40],
  [1167.20,2406.10],
  [2348.30,2406.10],
  [1599.00,2431.50],
  [1427.50,2431.50],
  [1694.20,2444.20],
  [2849.90,2444.20],
  [2938.80,2444.20],
  [3002.30,2450.60],
  [1154.50,2450.60],
  [1427.50,2456.90],
  [1980.00,2456.90],
  [2811.80,2456.90],
  [2875.30,2469.60],
  [1414.80,2469.60],
  [2151.40,2495.00],
  [2176.80,2507.70],
  [3053.10,2507.70],
  [1224.30,2514.10],
  [1548.20,2533.10],
  [1592.60,2533.10],
  [1980.00,2533.10],
  [2107.00,2533.10],
  [2183.20,2533.10],
  [2462.60,2533.10],
  [2545.10,2533.10],
  [2564.20,2533.10],
  [2672.10,2533.10],
  [1243.40,2545.80],
  [2189.50,2558.50],
  [2830.90,2558.50],
  [1922.80,2564.90],
  [1624.40,2564.90],
  [1198.90,2564.90],
  [1332.30,2577.60],
  [1395.80,2583.90],
  [1675.20,2583.90],
  [1903.80,2583.90],
  [2132.40,2583.90],
  [2437.20,2583.90],
  [2608.60,2583.90],
  [2862.60,2590.30],
  [2970.60,2590.30],
  [2538.80,2609.30],
  [2208.60,2609.30],
  [1446.60,2609.30],
  [1224.30,2622.00],
  [2761.00,2628.40],
  [3123.00,2634.70],
  [2589.60,2634.70],
  [2380.00,2634.70],
  [1306.90,2634.70],
  [1167.20,2641.10],
  [1592.60,2647.40],
  [2811.80,2647.40],
  [2608.60,2660.10],
  [1192.60,2660.10],
  [1370.40,2672.80],
  [1141.80,2685.50],
  [1630.70,2685.50],
  [1700.60,2685.50],
  [1922.80,2685.50],
  [2176.80,2685.50],
  [2481.60,2685.50],
  [2627.70,2685.50],
  [2830.90,2685.50],
  [2938.80,2685.50],
  [3097.60,2685.50],
  [2202.20,2698.20],
  [2107.00,2698.20],
  [2437.20,2704.60],
  [2900.70,2704.60],
  [1211.60,2710.90],
  [2576.90,2717.30],
  [2462.60,2736.30],
  [1630.70,2736.30],
  [1980.00,2749.00],
  [2380.00,2749.00],
  [2608.60,2761.70],
  [2322.90,2761.70],
  [1922.80,2761.70],
  [1586.30,2761.70],
  [1027.50,2768.10],
  [1268.80,2774.40],
  [2107.00,2787.10],
  [2335.60,2787.10],
  [2761.00,2787.10],
  [2322.90,2799.80],
  [1960.90,2799.80],
  [2176.80,2812.50],
  [2348.30,2812.50],
  [2773.70,2812.50],
  [2849.90,2818.90],
  [2589.60,2825.20],
  [2811.80,2837.90],
  [2380.00,2837.90],
  [2234.00,2837.90],
  [1973.60,2837.90],
  [1827.60,2837.90],
  [1611.70,2837.90],
  [1446.60,2837.90],
  [1110.00,2837.90],
  [1281.50,2850.60],
  [2507.00,2857.00],
  [2919.80,2863.30],
  [2310.20,2863.30],
  [2221.30,2863.30],
  [2195.90,2863.30],
  [1579.90,2863.30],
  [1357.70,2876.00],
  [983.00,2876.00],
  [1440.20,2888.70],
  [2062.50,2888.70],
  [2234.00,2888.70],
  [2322.90,2888.70],
  [1446.60,2914.10],
  [2081.60,2914.10],
  [2246.70,2914.10],
  [2335.60,2914.10],
  [3230.90,2914.10],
  [1173.50,2920.50],
  [2176.80,2926.80],
  [2589.60,2926.80],
  [2348.30,2939.50],
  [2259.40,2939.50],
  [2107.00,2939.50],
  [1446.60,2939.50],
  [1110.00,2939.50],
  [2570.50,2952.20],
  [2786.40,2958.60],
  [2195.90,2964.90],
  [1179.90,2990.30],
  [1446.60,2990.30],
  [1579.90,2990.30],
  [2081.60,2990.30],
  [2176.80,2990.30],
  [2246.70,2990.30],
  [3173.80,2990.30],
  [3275.40,2990.30],
  [2665.80,3003.00],
  [2488.00,3003.00],
  [1745.00,3003.00],
  [2119.70,3009.40],
  [2018.10,3015.70],
  [2361.00,3022.10],
  [2462.60,3022.10],
  [1764.10,3028.40],
  [1618.00,3034.80],
  [1218.00,3041.10],
  [1116.40,3053.80],
  [1395.80,3091.90],
  [1738.70,1085.30],
  [1776.80,1053.60],
  [1878.40,1040.90],
  [1764.10,1028.20],
  [1630.70,1021.80],
  [1668.80,1015.50],
  [1789.50,996.40],
  [1751.40,971.00],
  [2005.40,971.00],
  [1954.60,1002.80],
  [2024.40,1002.80],
  [2100.60,1002.80],
  [2056.20,1009.10],
  [2005.40,1021.80],
  [2094.30,1040.90],
  [2202.20,1040.90],
  [2297.50,1040.90],
  [2310.20,1066.30],
  [2005.40,1079.00],
  [2259.40,1085.30],
  [2208.60,1104.40],
  [2132.40,1110.70],
  [1929.20,1110.70],
  [1910.10,1123.40],
  [1980.00,1123.40],
  [2132.40,1148.80],
  [1967.30,1155.20],
  [2202.20,1174.20],
  [1980.00,1180.60],
  [1878.40,1206.00],
  [2145.10,1263.10],
  [2310.20,1320.30],
  [2405.40,1339.30],
  [2278.40,1009.10],
  [2576.90,1028.20],
  [2437.20,1059.90],
  [2500.70,1155.20],
  [2557.80,1155.20],
  [2557.80,1212.30],
  [2494.30,1237.70],
  [2538.80,1364.70],
  [2570.50,1364.70],
  [2411.80,1371.10],
  [2335.60,1390.10],
  [2615.00,1390.10],
  [2519.70,1396.50],
  [2488.00,1415.50],
  [2564.20,1415.50],
  [2583.20,1428.20],
  [2640.40,1434.60],
  [2513.40,1440.90],
  [2411.80,1453.60],
  [2653.10,1479.00],
  [2583.20,1491.70],
  [2424.50,1491.70],
  [2691.20,1504.40],
  [2494.30,1517.10],
  [2424.50,1517.10],
  [2513.40,1542.50],
  [2640.40,1555.20],
  [2729.30,1567.90],
  [2703.90,1580.60],
  [2659.40,1580.60],
  [2691.20,1599.70],
  [2615.00,1618.70],
  [2475.30,1618.70],
  [2538.80,1644.10],
  [2716.60,1644.10],
  [2818.20,1669.50],
  [2869.00,1669.50],
  [2869.00,1764.80],
  [2970.60,1764.80],
  [2843.60,1409.20],
  [2837.20,1390.10],
  [2672.10,1313.90],
  [2672.10,1275.80],
  [2818.20,1275.80],
  [2799.10,1250.40],
  [2786.40,1237.70],
  [2672.10,1110.70],
  [2659.40,1059.90],
  [2722.90,1040.90],
  [2900.70,1040.90],
  [2996.00,1040.90],
  [2913.40,1009.10],
  [2843.60,1009.10],
  [2792.80,1009.10],
  [2742.00,971.00],
  [2900.70,1542.50],
  [3046.80,1009.10],
  [2970.60,1002.80],
  [3097.60,1002.80],
  [3148.40,1002.80],
  [2996.00,971.00],
  [3250.00,971.00],
  [3211.90,996.40],
  [3319.80,1002.80],
  [3288.10,1040.90],
  [3237.30,1098.00],
  [3230.90,1123.40],
  [3243.60,1136.10],
  [3262.70,1148.80],
  [3256.30,1301.20],
  [3256.30,1453.60],
  [3415.10,1390.10],
  [3453.20,1421.90],
  [3440.50,1440.90],
  [3383.30,1466.30],
  [3370.60,1479.00],
  [3269.00,1485.40],
  [3269.00,1504.40],
  [3199.20,1510.80],
  [3523.00,1510.80],
  [3351.60,1542.50],
  [3300.80,1548.90],
  [3275.40,1567.90],
  [3123.00,1587.00],
  [3243.60,1593.30],
  [3351.60,1593.30],
  [3021.40,1618.70],
  [3446.80,1656.80],
  [3586.50,1656.80],
  [3611.90,1656.80],
  [3396.00,1663.20],
  [3491.30,1694.90],
  [3396.00,1694.90],
  [3269.00,1694.90],
  [3123.00,1796.50],
  [3631.00,1796.50],
  [3631.00,1847.30],
  [3224.60,1853.70],
  [3611.90,1898.10],
  [3707.20,1923.50],
  [3548.40,2037.80],
  [3396.00,2050.50],
  [3808.80,2101.30],
  [3637.30,2126.70],
  [3580.20,2126.70],
  [3415.10,2152.10],
  [3808.80,2152.10],
  [3027.70,2158.50],
  [3281.70,2202.90],
  [3415.10,2228.30],
  [3580.20,2228.30],
  [3631.00,2228.30],
  [3707.20,2228.30],
  [3269.00,2241.00],
  [3777.00,2279.10],
  [3719.90,2310.90],
  [3269.00,2361.70],
  [3827.80,2380.70],
  [3491.30,2406.10],
  [3097.60,2425.20],
  [3916.70,2437.90],
  [3631.00,2450.60],
  [3377.00,2450.60],
  [3491.30,2456.90],
  [3554.80,2469.60],
  [3230.90,2476.00],
  [3808.80,2482.30],
  [3243.60,2488.70],
  [3326.20,2507.70],
  [3580.20,2533.10],
  [3808.80,2533.10],
  [3808.80,2558.50],
  [3307.10,2558.50],
  [3294.40,2571.20],
  [3256.30,2583.90],
  [3415.10,2583.90],
  [3808.80,2583.90],
  [3281.70,2596.60],
  [3631.00,2647.40],
  [3554.80,2736.30],
  [3377.00,2780.80],
  [3777.00,2780.80],
  [3307.10,2825.20],
  [3294.40,2850.60],
  [3281.70,2863.30],
  [3269.00,2876.00],
  [3504.00,2876.00],
  [3256.30,2888.70],
  [3777.00,2895.10],
  [3243.60,2901.40],
  [3732.60,2971.30],
  [3402.40,2990.30],
  [3453.20,3041.10],
  [3777.00,1872.70],
  [3802.40,1682.20],
  [3592.90,1498.10],
  [3643.70,1333.00],
  [3656.40,1320.30],
  [3567.50,1256.80],
  [3548.40,1244.10],
  [3529.40,1218.70],
  [3554.80,1180.60],
  [3529.40,1167.90],
  [3631.00,1148.80],
  [3618.30,1136.10],
  [3599.20,1123.40],
  [3586.50,1110.70],
  [3618.30,1091.70],
  [3631.00,1079.00],
  [3656.40,1015.50],
  [3834.20,983.70],
  [3859.60,983.70],
  [3948.50,996.40],
  [3967.50,971.00],
  [3929.40,1301.20],
  [4005.60,1390.10],
  [3859.60,1428.20],
  [3815.10,1460.00],
  [3783.40,1485.40],
  [3967.50,1542.50],
  [3967.50,1714.00],
  [3885.00,1796.50],
  [3885.00,1847.30],
  [3942.10,2037.80]
]
