[
  [629.57,680.86],
  [1344.61,1683.20],
  [1319.20,1784.80],
  [1141.41,1937.21],
  [1039.80,1911.80],
  [1010.51,1903.01],
  [1061.31,1839.49],
  [1112.11,1864.90],
  [1112.11,1814.10],
  [1188.30,1788.69],
  [1213.69,1788.69],
  [1239.10,1763.30],
  [1213.69,1712.50],
  [1239.10,1712.50],
  [1213.69,1661.70],
  [1166.80,1632.40],
  [1192.21,1581.60],
  [1166.80,1568.91],
  [1061.31,1661.70],
  [1039.80,1632.40],
  [963.59,1708.59],
  [938.20,1759.39],
  [874.71,1784.80],
  [883.50,1814.10],
  [908.91,1814.10],
  [959.71,1788.69],
  [985.10,1788.69],
  [985.10,1763.30],
  [1014.39,1759.39],
  [1014.39,1784.80],
  [989.00,1835.61],
  [938.20,1962.60],
  [887.40,1949.90],
  [861.99,1937.21],
  [709.61,2064.20],
  [595.29,2165.80],
  [491.99,2214.80],
  [514.49,2297.30],
  [870.80,2042.70],
  [912.79,2013.40],
  [912.79,2064.20],
  [997.79,2182.40],
  [1035.90,2118.91],
  [1035.90,2093.50],
  [1086.70,2080.80],
  [1099.39,2055.39],
  [1112.11,2030.00],
  [1141.41,2089.61],
  [1188.30,2144.30],
  [1264.49,2118.91],
  [1289.90,2144.30],
  [1353.40,2106.19],
  [1302.60,2004.61],
  [1391.50,2080.80],
  [1442.30,2042.70],
  [1467.70,2042.70],
  [1493.11,2042.70],
  [1522.40,2026.09],
  [1518.50,2118.91],
  [1569.30,2042.70],
  [1569.30,1890.29],
  [1594.71,1814.10],
  [1573.20,1784.80],
  [1522.40,1835.61],
  [1496.99,1886.41],
  [1471.60,1886.41],
  [1446.19,1886.41],
  [1493.11,1814.10],
  [1467.70,1788.69],
  [1493.11,1788.69],
  [1518.50,1788.69],
  [1543.91,1737.89],
  [1594.71,1610.90],
  [1763.69,1784.80],
  [1700.20,1784.80],
  [1645.51,1941.09],
  [1721.70,1991.89],
  [1772.50,1966.50],
  [1797.89,1966.50],
  [1836.00,1966.50],
  [1861.41,1890.29],
  [1886.80,1890.29],
  [1848.69,1814.10],
  [1874.10,1814.10],
  [1899.49,1814.10],
  [1950.29,1788.69],
  [1975.70,1788.69],
  [1975.70,1839.49],
  [2001.09,1839.49],
  [2051.89,1839.49],
  [2051.89,1788.69],
  [2026.50,1737.89],
  [2077.30,1712.50],
  [2128.11,1687.11],
  [2204.30,1737.89],
  [2204.30,1788.69],
  [2382.11,1636.31],
  [2445.61,1585.51],
  [2483.69,1585.51],
  [2525.70,1581.60],
  [2474.90,1556.19],
  [2449.49,1556.19],
  [2386.00,1530.80],
  [2360.61,1530.80],
  [2382.11,1471.19],
  [2360.61,1403.81],
  [2335.20,1403.81],
  [2293.20,1356.89],
  [2331.31,1331.50],
  [2297.11,1276.80],
  [2246.31,1276.80],
  [2195.51,1353.01],
  [2157.40,1403.81],
  [2157.40,1429.20],
  [2208.20,1480.00],
  [2081.19,1606.99],
  [2030.39,1657.79],
  [1954.20,1734.00],
  [1903.40,1708.59],
  [1827.21,1632.40],
  [1776.41,1734.00],
  [1772.50,1712.50],
  [1747.11,1636.31],
  [1772.50,1534.71],
  [1772.50,1509.30],
  [1747.11,1433.11],
  [1696.31,1382.30],
  [1772.50,1306.09],
  [1772.50,1255.29],
  [1759.80,1229.90],
  [1899.49,1280.70],
  [1924.90,1280.70],
  [1950.29,1280.70],
  [1966.89,1327.60],
  [1941.50,1340.29],
  [1928.81,1403.81],
  [1903.40,1403.81],
  [1878.01,1403.81],
  [1903.40,1480.00],
  [1966.89,1606.99],
  [1937.60,1610.90],
  [1975.70,1534.71],
  [2026.50,1483.91],
  [2005.00,1454.61],
  [2051.89,1458.50],
  [2128.11,1509.30],
  [2128.11,1458.50],
  [2081.19,1403.81],
  [2005.00,1353.01],
  [2077.30,1280.70],
  [2140.80,1280.70],
  [2191.60,1229.90],
  [2229.71,1229.90],
  [2255.10,1229.90],
  [2293.20,1229.90],
  [2356.70,1280.70],
  [2356.70,1331.50],
  [2407.50,1369.61],
  [2509.10,1382.30],
  [2521.80,1356.89],
  [2534.49,1382.30],
  [2585.29,1331.50],
  [2813.91,1483.91],
  [2851.99,1458.50],
  [2792.40,1530.80],
  [2766.99,1530.80],
  [2737.70,1572.79],
  [2763.11,1585.51],
  [2792.40,1581.60],
  [2678.11,1695.90],
  [2665.41,1759.39],
  [2737.70,1826.80],
  [2788.50,1788.69],
  [2868.59,1861.00],
  [2915.51,1864.90],
  [2944.80,1886.41],
  [2995.61,1975.29],
  [2894.00,1975.29],
  [2817.79,1975.29],
  [2728.91,1937.21],
  [2728.91,1886.41],
  [2652.70,1873.69],
  [2623.40,1877.60],
  [2614.61,1835.61],
  [2585.29,1814.10],
  [2589.20,1784.80],
  [2538.40,1810.20],
  [2513.01,1784.80],
  [2386.00,1861.00],
  [2259.00,1962.60],
  [2220.90,1937.21],
  [2182.79,1924.49],
  [2005.00,1937.21],
  [1979.61,2038.81],
  [1954.20,2038.81],
  [1916.09,2076.89],
  [1852.60,2140.39],
  [1827.21,2165.80],
  [1814.49,2229.30],
  [1874.10,2156.99],
  [1950.29,2093.50],
  [2001.09,2093.50],
  [2051.89,2118.91],
  [2081.19,2115.00],
  [2081.19,2191.19],
  [2153.50,2195.10],
  [2229.71,2258.59],
  [2331.31,2144.30],
  [2309.80,2140.39],
  [2259.00,2140.39],
  [2233.59,2140.39],
  [2208.20,2140.39],
  [2144.71,2089.61],
  [2166.19,2080.80],
  [2229.71,2042.70],
  [2255.10,2042.70],
  [2356.70,2068.11],
  [2436.80,2140.39],
  [2382.11,2144.30],
  [2407.50,2068.11],
  [2432.89,2055.39],
  [2432.89,2030.00],
  [2436.80,2026.09],
  [2483.69,2042.70],
  [2509.10,2042.70],
  [2563.81,2102.30],
  [2538.40,2165.80],
  [2585.29,2106.19],
  [2661.50,2068.11],
  [2661.50,2042.70],
  [2703.50,2076.89],
  [2661.50,2144.30],
  [2686.89,2144.30],
  [2716.19,2140.39],
  [2813.91,2245.90],
  [2813.91,2118.91],
  [2843.20,2115.00],
  [2902.79,2195.10],
  [3017.11,2195.10],
  [2979.00,2106.19],
  [3017.11,2042.70],
  [3042.50,2042.70],
  [3055.20,2106.19],
  [3080.61,2106.19],
  [3131.41,2118.91],
  [3194.90,2042.70],
  [3220.29,2042.70],
  [3220.29,2068.11],
  [3258.40,2093.50],
  [3224.20,2115.00],
  [3433.50,2345.29],
  [3516.00,2322.79],
  [3360.00,1991.89],
  [3410.80,1979.20],
  [3398.11,1915.70],
  [3436.19,1852.21],
  [3401.99,1835.61],
  [3360.00,1788.69],
  [3398.11,1788.69],
  [3398.11,1712.50],
  [3372.70,1598.20],
  [3398.11,1598.20],
  [3423.50,1585.51],
  [3423.50,1483.91],
  [3376.60,1403.81],
  [3351.19,1454.61],
  [3300.41,1530.80],
  [3300.41,1581.60],
  [3249.61,1632.40],
  [3271.09,1661.70],
  [3296.50,1661.70],
  [3325.80,1708.59],
  [3275.00,1734.00],
  [3300.41,1784.80],
  [3338.50,1835.61],
  [3325.80,1861.00],
  [3338.50,1911.80],
  [3300.41,1988.01],
  [3300.41,2038.81],
  [3233.01,2017.30],
  [3207.60,1953.81],
  [3233.01,1941.09],
  [3233.01,1877.60],
  [3233.01,1801.41],
  [3173.40,1810.20],
  [3173.40,1886.41],
  [3093.30,1966.50],
  [3131.41,1915.70],
  [3106.00,1864.90],
  [3093.30,1788.69],
  [3046.41,1721.31],
  [3008.30,1734.00],
  [3021.00,1784.80],
  [2944.80,1759.39],
  [2894.00,1784.80],
  [2868.59,1784.80],
  [2843.20,1784.80],
  [2864.71,1737.89],
  [2890.10,1610.90],
  [2940.90,1560.10],
  [2991.70,1534.71],
  [3046.41,1480.00],
  [2915.51,1407.70],
  [2864.71,1344.20],
  [2890.10,1344.20],
  [2940.90,1306.09],
  [2940.90,1268.01],
  [3004.39,1229.90],
  [3042.50,1204.49],
  [3033.69,1276.80],
  [3055.20,1356.89],
  [3106.00,1356.89],
  [3148.01,1454.61],
  [3109.90,1581.60],
  [3169.49,1598.20],
  [3169.49,1560.10],
  [3169.49,1534.71],
  [3194.90,1509.30],
  [3233.01,1509.30],
  [3275.00,1403.81],
  [3224.20,1378.40],
  [3198.81,1378.40],
  [3194.90,1356.89],
  [3182.21,1331.50],
  [3194.90,1268.01],
  [3173.40,1251.41],
  [3122.60,1226.00],
  [3144.10,1204.49],
  [3169.49,1179.10],
  [3207.60,1166.41],
  [3245.70,1153.69],
  [3271.09,1153.69],
  [3249.61,1226.00],
  [3283.81,1280.70],
  [3309.20,1217.21],
  [3347.30,1204.49],
  [3452.79,1111.70],
  [3325.80,997.40],
  [3300.41,997.40],
  [3275.00,1022.79],
  [3224.20,997.40],
  [3245.70,950.51],
  [3309.20,772.70],
  [3347.30,772.70],
  [3491.99,683.01],
  [3536.99,683.01],
  [3564.00,710.00],
  [3463.44,683.01],
  [3122.60,921.19],
  [3021.00,971.99],
  [3067.89,1001.31],
  [3093.30,1001.31],
  [3144.10,1001.31],
  [3173.40,1048.20],
  [3097.21,1022.79],
  [3021.00,1073.59],
  [2995.61,1149.80],
  [2940.90,1090.20],
  [2902.79,1026.70],
  [2928.20,963.20],
  [2966.31,874.30],
  [2855.90,971.99],
  [2868.59,997.40],
  [2894.00,1099.00],
  [2792.40,1149.80],
  [2830.51,1213.30],
  [2805.10,1213.30],
  [2843.20,1276.80],
  [2830.51,1327.60],
  [2805.10,1327.60],
  [2792.40,1276.80],
  [2699.61,1293.40],
  [2699.61,1217.21],
  [2640.00,1175.20],
  [2661.50,1090.20],
  [2716.19,1073.59],
  [2665.41,1048.20],
  [2589.20,1099.00],
  [2572.60,1026.70],
  [2576.50,946.60],
  [2551.09,1022.79],
  [2500.29,1099.00],
  [2538.40,1200.61],
  [2513.01,1200.61],
  [2382.11,1052.11],
  [2394.80,1026.70],
  [2394.80,1001.31],
  [2420.20,975.90],
  [2432.89,899.71],
  [2496.41,836.19],
  [2534.49,823.50],
  [2559.90,823.50],
  [2610.70,836.19],
  [2737.70,823.50],
  [2763.11,823.50],
  [2788.50,823.50],
  [2839.30,823.50],
  [2884.61,676.60],
  [2889.61,671.60],
  [2886.68,674.51],
  [2630.61,676.60],
  [2632.70,674.51],
  [2635.61,671.60],
  [2659.12,606.80],
  [2409.71,683.01],
  [2293.26,680.86],
  [2290.35,677.95],
  [2223.42,680.86],
  [2220.51,677.95],
  [2172.62,680.86],
  [2169.71,677.95],
  [2093.50,677.95],
  [2096.41,680.86],
  [2318.59,874.30],
  [2347.89,908.50],
  [2284.39,870.39],
  [2259.00,870.39],
  [2246.31,895.80],
  [2170.10,883.11],
  [2233.59,921.19],
  [2331.31,1026.70],
  [2360.61,1022.79],
  [2398.69,1073.59],
  [2373.30,1099.00],
  [2386.00,1124.39],
  [2347.89,1149.80],
  [2309.80,1149.80],
  [2182.79,1073.59],
  [2195.51,1149.80],
  [2131.99,1149.80],
  [2068.50,1149.80],
  [2030.39,1149.80],
  [1912.21,1153.69],
  [1928.81,1022.79],
  [1903.40,1022.79],
  [1852.60,1073.59],
  [1721.70,1001.31],
  [1772.50,1001.31],
  [1823.30,1014.00],
  [1823.30,988.59],
  [1861.41,950.51],
  [1928.81,895.80],
  [1865.29,921.19],
  [1747.11,899.71],
  [1747.11,874.30],
  [1747.11,848.91],
  [1747.11,823.50],
  [1747.11,798.11],
  [1700.20,794.20],
  [1700.20,819.61],
  [1649.39,794.20],
  [1649.39,870.39],
  [1624.00,895.80],
  [1518.50,899.71],
  [1531.19,874.30],
  [1543.91,848.91],
  [1522.40,819.61],
  [1471.60,870.39],
  [1420.80,857.70],
  [1395.39,845.00],
  [1395.39,895.80],
  [1344.61,895.80],
  [1217.60,908.50],
  [1166.80,870.39],
  [1141.41,857.70],
  [1137.50,899.71],
  [1217.60,819.61],
  [1154.10,794.20],
  [1065.20,768.81],
  [1039.80,781.50],
  [1014.39,794.20],
  [826.41,680.86],
  [823.50,677.95],
  [750.21,680.86],
  [747.30,677.95],
  [667.66,680.86],
  [664.75,677.95],
  [652.70,606.80],
  [491.99,755.00],
  [491.99,710.00],
  [519.00,683.01],
  [626.64,677.95]
]
