[
  [0.00,0.00],
  [1783.10,1529.80],
  [2075.20,1529.80],
  [2176.80,1529.80],
  [2176.80,1504.40],
  [2075.20,1504.40],
  [2024.40,1504.40],
  [1999.00,1504.40],
  [1973.60,1504.40],
  [1783.10,1504.40],
  [1681.50,1504.40],
  [1618.00,1485.40],
  [1681.50,1479.00],
  [1783.10,1479.00],
  [2075.20,1479.00],
  [2176.80,1479.00],
  [1643.40,1460.00],
  [1681.50,1453.60],
  [1783.10,1453.60],
  [1872.00,1453.60],
  [1903.70,1453.60],
  [1929.10,1453.60],
  [2075.20,1453.60],
  [2176.80,1453.60],
  [1618.00,1434.60],
  [1681.50,1428.20],
  [1783.10,1428.20],
  [1821.20,1428.20],
  [1922.80,1428.20],
  [1973.60,1428.20],
  [1999.00,1428.20],
  [2024.40,1428.20],
  [2075.20,1428.20],
  [2176.80,1428.20],
  [2176.80,1402.80],
  [2075.20,1402.80],
  [2024.40,1402.80],
  [1999.00,1402.80],
  [1973.60,1402.80],
  [1922.80,1402.80],
  [1821.20,1402.80],
  [1783.10,1402.80],
  [1757.70,1402.80],
  [1732.30,1402.80],
  [1706.90,1402.80],
  [1681.50,1402.80],
  [1656.10,1402.80],
  [1618.00,1383.80],
  [1821.20,1377.40],
  [1922.80,1377.40],
  [1643.40,1358.40],
  [1681.50,1352.00],
  [1783.10,1352.00],
  [1821.20,1352.00],
  [1922.80,1352.00],
  [2113.30,1352.00],
  [2138.70,1352.00],
  [1618.00,1333.00],
  [1681.50,1326.60],
  [1783.10,1326.60],
  [1821.20,1326.60],
  [1922.80,1326.60],
  [1973.60,1326.60],
  [1999.00,1326.60],
  [2024.40,1326.60],
  [1935.50,1288.50],
  [1910.10,1288.50],
  [1884.70,1288.50],
  [1859.30,1288.50],
  [1833.90,1288.50],
  [1808.50,1288.50],
  [1783.10,1288.50],
  [1757.70,1288.50],
  [1732.30,1288.50],
  [1706.90,1288.50],
  [1681.50,1288.50],
  [1656.10,1288.50],
  [1630.70,1288.50],
  [1605.30,1288.50],
  [1579.90,1288.50],
  [1973.60,1275.80],
  [1999.00,1275.80],
  [2024.40,1275.80],
  [2075.20,1275.80],
  [2176.80,1275.80],
  [2176.80,1250.40],
  [2075.20,1250.40],
  [1922.80,1244.10],
  [1821.20,1244.10],
  [1618.00,1231.40],
  [1681.50,1225.00],
  [1783.10,1225.00],
  [2075.20,1225.00],
  [2176.80,1225.00],
  [1922.80,1218.70],
  [1821.20,1218.70],
  [1643.40,1206.00],
  [1681.50,1199.60],
  [1783.10,1199.60],
  [1973.60,1199.60],
  [1999.00,1199.60],
  [2024.40,1199.60],
  [2075.20,1199.60],
  [2176.80,1199.60],
  [1948.20,1180.60],
  [1872.00,1180.60],
  [1618.00,1180.60],
  [1681.50,1174.20],
  [1783.10,1174.20],
  [1973.60,1174.20],
  [1999.00,1174.20],
  [2024.40,1174.20],
  [2075.20,1174.20],
  [2176.80,1174.20],
  [2176.80,1148.80],
  [2075.20,1148.80],
  [1783.10,1148.80],
  [1681.50,1148.80],
  [1618.00,1129.80],
  [1872.00,1129.80],
  [1948.20,1129.80],
  [2176.80,1123.40],
  [2075.20,1123.40],
  [1783.10,1123.40],
  [1681.50,1123.40],
  [1643.40,1104.40],
  [1681.50,1098.00],
  [1783.10,1098.00],
  [1878.30,1098.00],
  [1903.70,1098.00],
  [1929.10,1098.00],
  [1973.60,1098.00],
  [1999.00,1098.00],
  [2024.40,1098.00],
  [2075.20,1098.00],
  [2176.80,1098.00],
  [1618.00,1079.00],
  [1681.50,1072.60],
  [1783.10,1072.60],
  [2075.20,1072.60],
  [2176.80,1072.60],
  [2176.80,1047.20],
  [2075.20,1047.20],
  [2024.40,1047.20],
  [1999.00,1047.20],
  [1973.60,1047.20],
  [1783.10,1047.20],
  [1681.50,1047.20],
  [1618.00,1028.20],
  [1681.50,1021.80],
  [1783.10,1021.80],
  [2075.20,1021.80],
  [2176.80,1021.80],
  [1643.40,1002.80],
  [1681.50,996.40],
  [1783.10,996.40],
  [1878.30,996.40],
  [1903.70,996.40],
  [1929.10,996.40],
  [2075.20,996.40],
  [2176.80,996.40],
  [1618.00,977.40],
  [1681.50,971.00],
  [1783.10,971.00],
  [1821.20,971.00],
  [1922.80,971.00],
  [1973.60,971.00],
  [1999.00,971.00],
  [2024.40,971.00],
  [2075.20,971.00],
  [2176.80,971.00],
  [2176.80,945.60],
  [2075.20,945.60],
  [2024.40,945.60],
  [1999.00,945.60],
  [1973.60,945.60],
  [1922.80,945.60],
  [1821.20,945.60],
  [1783.10,945.60],
  [1757.70,945.60],
  [1732.30,945.60],
  [1706.90,945.60],
  [1681.50,945.60],
  [1656.10,945.60],
  [1618.00,926.60],
  [1821.20,920.20],
  [1922.80,920.20],
  [1643.40,901.20],
  [1681.50,894.80],
  [1783.10,894.80],
  [1821.20,894.80],
  [1922.80,894.80],
  [1618.00,875.80],
  [1681.50,869.40],
  [1783.10,869.40],
  [1821.20,869.40],
  [1922.80,869.40],
  [1973.60,869.40],
  [1999.00,869.40],
  [2024.40,869.40],
  [2449.80,2037.80],
  [2475.20,2037.80],
  [2500.60,2037.80],
  [2526.00,2037.80],
  [2551.40,2037.80],
  [2576.80,2037.80],
  [2602.20,2037.80],
  [2627.60,2037.80],
  [2672.10,2037.80],
  [2697.50,2037.80],
  [2722.90,2037.80],
  [2748.30,2037.80],
  [2773.70,2037.80],
  [2799.10,2037.80],
  [2824.50,2037.80],
  [2849.90,2037.80],
  [2926.10,2075.90],
  [3002.30,2075.90],
  [3053.10,2075.90],
  [3103.90,2075.90],
  [3167.40,2075.90],
  [3243.60,2075.90],
  [3294.40,2075.90],
  [3345.20,2075.90],
  [3383.30,2088.60],
  [3459.50,2088.60],
  [3497.60,2088.60],
  [3599.20,2088.60],
  [3650.00,2088.60],
  [3675.40,2088.60],
  [3700.80,2088.60],
  [2849.90,2114.00],
  [2824.50,2114.00],
  [2799.10,2114.00],
  [2773.70,2114.00],
  [2748.30,2114.00],
  [2722.90,2114.00],
  [2697.50,2114.00],
  [2672.10,2114.00],
  [2627.60,2114.00],
  [2602.20,2114.00],
  [2576.80,2114.00],
  [2551.40,2114.00],
  [2526.00,2114.00],
  [2500.60,2114.00],
  [2475.20,2114.00],
  [2449.80,2114.00],
  [3497.60,2126.70],
  [3599.20,2126.70],
  [3459.50,2139.40],
  [3383.30,2139.40],
  [3345.20,2152.10],
  [3294.40,2152.10],
  [3243.60,2152.10],
  [3167.40,2152.10],
  [3103.90,2152.10],
  [3053.10,2152.10],
  [3002.30,2152.10],
  [2926.10,2152.10],
  [2875.30,2152.10],
  [2849.90,2152.10],
  [2824.50,2152.10],
  [2773.70,2152.10],
  [2672.10,2152.10],
  [2634.00,2152.10],
  [2532.40,2152.10],
  [2468.90,2158.50],
  [2532.40,2177.50],
  [2634.00,2177.50],
  [2672.10,2177.50],
  [2773.70,2177.50],
  [2494.30,2183.90],
  [2672.10,2202.90],
  [2773.70,2202.90],
  [2926.10,2202.90],
  [3002.30,2202.90],
  [3053.10,2202.90],
  [3103.90,2202.90],
  [3167.40,2202.90],
  [3243.60,2202.90],
  [3294.40,2202.90],
  [3345.20,2202.90],
  [2468.90,2209.30],
  [3383.30,2215.60],
  [3459.50,2215.60],
  [3497.60,2215.60],
  [3599.20,2215.60],
  [3675.40,2215.60],
  [3726.20,2215.60],
  [2875.30,2228.30],
  [2849.90,2228.30],
  [2824.50,2228.30],
  [2773.70,2228.30],
  [2672.10,2228.30],
  [2634.00,2228.30],
  [2608.60,2228.30],
  [2583.20,2228.30],
  [2557.80,2228.30],
  [2532.40,2228.30],
  [2507.00,2228.30],
  [3675.40,2241.00],
  [3726.20,2241.00],
  [3599.20,2253.70],
  [3497.60,2253.70],
  [2875.30,2253.70],
  [2849.90,2253.70],
  [2824.50,2253.70],
  [2773.70,2253.70],
  [2672.10,2253.70],
  [2634.00,2253.70],
  [2532.40,2253.70],
  [2468.90,2260.10],
  [3383.30,2266.40],
  [3459.50,2266.40],
  [3675.40,2266.40],
  [3726.20,2266.40],
  [3345.20,2279.10],
  [3294.40,2279.10],
  [3243.60,2279.10],
  [3167.40,2279.10],
  [3103.90,2279.10],
  [3053.10,2279.10],
  [3002.30,2279.10],
  [2926.10,2279.10],
  [2780.00,2279.10],
  [2754.60,2279.10],
  [2729.20,2279.10],
  [2634.00,2279.10],
  [2532.40,2279.10],
  [2494.30,2285.50],
  [3675.40,2291.80],
  [3726.20,2291.80],
  [2634.00,2304.50],
  [2532.40,2304.50],
  [2468.90,2310.90],
  [3675.40,2317.20],
  [3726.20,2317.20],
  [3345.20,2329.90],
  [3294.40,2329.90],
  [3243.60,2329.90],
  [3167.40,2329.90],
  [3103.90,2329.90],
  [3053.10,2329.90],
  [3002.30,2329.90],
  [2926.10,2329.90],
  [2875.30,2329.90],
  [2849.90,2329.90],
  [2824.50,2329.90],
  [2634.00,2329.90],
  [2532.40,2329.90],
  [3383.30,2342.60],
  [3459.50,2342.60],
  [3497.60,2342.60],
  [3599.20,2342.60],
  [3675.40,2342.60],
  [3726.20,2342.60],
  [2634.00,2355.30],
  [2532.40,2355.30],
  [2468.90,2361.70],
  [3675.40,2368.00],
  [3726.20,2368.00],
  [3599.20,2380.70],
  [3497.60,2380.70],
  [2875.30,2380.70],
  [2849.90,2380.70],
  [2824.50,2380.70],
  [2780.00,2380.70],
  [2754.60,2380.70],
  [2729.20,2380.70],
  [2634.00,2380.70],
  [2532.40,2380.70],
  [2494.30,2387.10],
  [3383.30,2393.40],
  [3459.50,2393.40],
  [3675.40,2393.40],
  [3726.20,2393.40],
  [3345.20,2406.10],
  [3294.40,2406.10],
  [3243.60,2406.10],
  [3167.40,2406.10],
  [3103.90,2406.10],
  [3053.10,2406.10],
  [3002.30,2406.10],
  [2926.10,2406.10],
  [2634.00,2406.10],
  [2532.40,2406.10],
  [2468.90,2412.50],
  [2722.90,2412.50],
  [2799.10,2412.50],
  [3675.40,2418.80],
  [3726.20,2418.80],
  [2634.00,2431.50],
  [2532.40,2431.50],
  [3675.40,2444.20],
  [3726.20,2444.20],
  [3345.20,2456.90],
  [3294.40,2456.90],
  [3243.60,2456.90],
  [3167.40,2456.90],
  [3103.90,2456.90],
  [3053.10,2456.90],
  [3002.30,2456.90],
  [2926.10,2456.90],
  [2875.30,2456.90],
  [2849.90,2456.90],
  [2824.50,2456.90],
  [2634.00,2456.90],
  [2532.40,2456.90],
  [2468.90,2463.30],
  [2722.90,2463.30],
  [2799.10,2463.30],
  [3383.30,2469.60],
  [3459.50,2469.60],
  [3497.60,2469.60],
  [3599.20,2469.60],
  [3675.40,2469.60],
  [3726.20,2469.60],
  [2875.30,2482.30],
  [2849.90,2482.30],
  [2824.50,2482.30],
  [2634.00,2482.30],
  [2532.40,2482.30],
  [2494.30,2488.70],
  [3675.40,2495.00],
  [3726.20,2495.00],
  [2773.70,2501.40],
  [2672.10,2501.40],
  [2532.40,2507.70],
  [2634.00,2507.70],
  [3497.60,2507.70],
  [3599.20,2507.70],
  [2468.90,2514.10],
  [3383.30,2520.40],
  [3459.50,2520.40],
  [3675.40,2520.40],
  [3726.20,2520.40],
  [2773.70,2526.80],
  [2672.10,2526.80],
  [2926.10,2533.10],
  [3002.30,2533.10],
  [3053.10,2533.10],
  [3103.90,2533.10],
  [3167.40,2533.10],
  [3243.60,2533.10],
  [3294.40,2533.10],
  [3345.20,2533.10],
  [3675.40,2545.80],
  [3726.20,2545.80],
  [2875.30,2558.50],
  [2849.90,2558.50],
  [2824.50,2558.50],
  [2430.80,2571.20],
  [2456.20,2571.20],
  [2481.60,2571.20],
  [2507.00,2571.20],
  [2532.40,2571.20],
  [2557.80,2571.20],
  [2583.20,2571.20],
  [2608.60,2571.20],
  [2634.00,2571.20],
  [2659.40,2571.20],
  [2684.80,2571.20],
  [2710.20,2571.20],
  [2735.60,2571.20],
  [2761.00,2571.20],
  [2786.40,2571.20],
  [3675.40,2571.20],
  [3726.20,2571.20],
  [3345.20,2583.90],
  [3294.40,2583.90],
  [3243.60,2583.90],
  [3167.40,2583.90],
  [3103.90,2583.90],
  [3053.10,2583.90],
  [3002.30,2583.90],
  [2926.10,2583.90],
  [3383.30,2596.60],
  [3459.50,2596.60],
  [3497.60,2596.60],
  [3599.20,2596.60],
  [3675.40,2596.60],
  [3726.20,2596.60],
  [2875.30,2609.30],
  [2849.90,2609.30],
  [2824.50,2609.30],
  [2773.70,2609.30],
  [2672.10,2609.30],
  [2634.00,2609.30],
  [2532.40,2609.30],
  [2468.90,2615.70],
  [3675.40,2622.00],
  [3726.20,2622.00],
  [3599.20,2634.70],
  [3497.60,2634.70],
  [2773.70,2634.70],
  [2672.10,2634.70],
  [2634.00,2634.70],
  [2532.40,2634.70],
  [2494.30,2641.10],
  [3383.30,2647.40],
  [3459.50,2647.40],
  [3675.40,2647.40],
  [3726.20,2647.40],
  [3345.20,2660.10],
  [3294.40,2660.10],
  [3243.60,2660.10],
  [3167.40,2660.10],
  [3103.90,2660.10],
  [3053.10,2660.10],
  [3002.30,2660.10],
  [2926.10,2660.10],
  [2773.70,2660.10],
  [2672.10,2660.10],
  [2468.90,2666.50],
  [3675.40,2672.80],
  [3726.20,2672.80],
  [2634.00,2679.20],
  [2608.60,2679.20],
  [2583.20,2679.20],
  [2507.00,2685.50],
  [2532.40,2685.50],
  [2557.80,2685.50],
  [2672.10,2685.50],
  [2773.70,2685.50],
  [2824.50,2685.50],
  [2849.90,2685.50],
  [2875.30,2685.50],
  [3675.40,2698.20],
  [3726.20,2698.20],
  [3345.20,2710.90],
  [3294.40,2710.90],
  [3243.60,2710.90],
  [3167.40,2710.90],
  [3103.90,2710.90],
  [3053.10,2710.90],
  [3002.30,2710.90],
  [2926.10,2710.90],
  [2875.30,2710.90],
