[
  [1025.70,1971.30],
  [1599.15,164.36],
  [1599.15,152.55],
  [1587.33,164.36],
  [1587.33,152.55],
  [1575.50,164.36],
  [1575.50,152.55],
  [1563.68,164.36],
  [1563.68,152.55],
  [1551.85,164.36],
  [1551.85,152.55],
  [1540.03,164.36],
  [1540.03,152.55],
  [1528.21,164.36],
  [1528.21,152.55],
  [1516.38,164.36],
  [1516.38,152.55],
  [1504.56,164.36],
  [1504.56,152.55],
  [1492.74,164.36],
  [1492.74,152.55],
  [647.35,170.26],
  [647.35,158.45],
  [635.52,170.26],
  [635.52,158.45],
  [623.70,170.26],
  [623.70,158.45],
  [611.88,170.26],
  [611.88,158.45],
  [600.05,170.26],
  [600.05,158.45],
  [588.23,170.26],
  [588.23,158.45],
  [576.40,170.26],
  [576.40,158.45],
  [564.58,170.26],
  [564.58,158.45],
  [552.76,170.26],
  [552.76,158.45],
  [540.93,170.26],
  [540.93,158.45],
  [529.11,170.26],
  [529.11,158.45],
  [517.29,170.26],
  [517.29,158.45],
  [641.43,164.36],
  [641.43,152.55],
  [629.61,164.36],
  [629.61,152.55],
  [617.79,164.36],
  [617.79,152.55],
  [605.96,164.36],
  [605.96,152.55],
  [594.14,164.36],
  [594.14,152.55],
  [582.32,164.36],
  [582.32,152.55],
  [570.49,164.36],
  [570.49,152.55],
  [558.67,164.36],
  [558.67,152.55],
  [546.85,164.36],
  [546.85,152.55],
  [535.02,164.36],
  [535.02,152.55],
  [523.20,164.36],
  [523.20,152.55],
  [511.37,164.36],
  [511.37,152.55],
  [1888.83,2048.06],
  [1877.01,2048.06],
  [1853.36,2048.06],
  [1841.54,2048.06],
  [1829.71,2048.06],
  [1782.42,2048.06],
  [1746.95,2048.06],
  [1723.30,2048.06],
  [1711.47,2048.06],
  [1676.00,2048.06],
  [1652.36,2048.06],
  [907.47,2048.06],
  [895.64,2048.06],
  [871.99,2048.06],
  [860.17,2048.06],
  [848.35,2048.06],
  [801.05,2048.06],
  [765.58,2048.06],
  [741.93,2048.06],
  [730.11,2048.06],
  [694.64,2048.06],
  [670.99,2048.06],
  [1871.09,2042.16],
  [1800.15,2042.16],
  [1776.51,2042.16],
  [1752.86,2042.16],
  [889.73,2042.16],
  [818.79,2042.16],
  [795.14,2042.16],
  [771.49,2042.16],
  [1877.01,2036.25],
  [1853.36,2036.25],
  [1841.54,2036.25],
  [1746.95,2036.25],
  [1723.30,2036.25],
  [1699.65,2036.25],
  [895.64,2036.25],
  [871.99,2036.25],
  [860.17,2036.25],
  [765.58,2036.25],
  [741.93,2036.25],
  [718.29,2036.25],
  [1894.74,2030.35],
  [1871.09,2030.35],
  [1859.27,2030.35],
  [1823.80,2030.35],
  [1811.98,2030.35],
  [1800.15,2030.35],
  [1776.51,2030.35],
  [1764.68,2030.35],
  [1752.86,2030.35],
  [913.38,2030.35],
  [889.73,2030.35],
  [877.91,2030.35],
  [842.44,2030.35],
  [830.61,2030.35],
  [818.79,2030.35],
  [795.14,2030.35],
  [783.32,2030.35],
  [771.49,2030.35],
  [1888.83,170.26],
  [1877.01,170.26],
  [1853.36,170.26],
  [1841.54,170.26],
  [1829.71,170.26],
  [1782.42,170.26],
  [1746.95,170.26],
  [1723.30,170.26],
  [1711.47,170.26],
  [1676.00,170.26],
  [1652.36,170.26],
  [907.47,170.26],
  [895.64,170.26],
  [871.99,170.26],
  [860.17,170.26],
  [848.35,170.26],
  [801.05,170.26],
  [765.58,170.26],
  [741.93,170.26],
  [730.11,170.26],
  [694.64,170.26],
  [670.99,170.26],
  [1871.09,164.36],
  [1800.15,164.36],
  [1776.51,164.36],
  [1752.86,164.36],
  [889.73,164.36],
  [818.79,164.36],
  [795.14,164.36],
  [771.49,164.36],
  [1877.01,158.45],
  [1853.36,158.45],
  [1841.54,158.45],
  [1746.95,158.45],
  [1723.30,158.45],
  [1699.65,158.45],
  [895.64,158.45],
  [871.99,158.45],
  [860.17,158.45],
  [765.58,158.45],
  [741.93,158.45],
  [718.29,158.45],
  [1894.74,152.55],
  [1871.09,152.55],
  [1859.27,152.55],
  [1823.80,152.55],
  [1811.98,152.55],
  [1800.15,152.55],
  [1776.51,152.55],
  [1764.68,152.55],
  [1752.86,152.55],
  [913.38,152.55],
  [889.73,152.55],
  [877.91,152.55],
  [842.44,152.55],
  [830.61,152.55],
  [818.79,152.55],
  [795.14,152.55],
  [783.32,152.55],
  [771.49,152.55]
]
